source,event_id,event_name,param_key,param_value,含义,备注,param_name,event_desc,requirement_id,requirement_name,versions,shareLink
dayu,material_check,素材打勾,material_type,hair_dye,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,应用功能时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_material_id,,应用功能时触发,,素材id,应用功能时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,third_func,face,请求（是否拦截）的时候上报（缓存不报）,,三级功能参数,请求（是否拦截）的时候上报（缓存不报）,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,material_name,refine,请求（是否拦截）的时候上报（缓存不报）,,,请求（是否拦截）的时候上报（缓存不报）,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,fourth_func,sculpt,请求（是否拦截）的时候上报（缓存不报）,,,请求（是否拦截）的时候上报（缓存不报）,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,fourth_func,lift_pro,请求（是否拦截）的时候上报（缓存不报）,,,请求（是否拦截）的时候上报（缓存不报）,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,second_func,face,请求（是否拦截）的时候上报（缓存不报）,,二级功能参数,请求（是否拦截）的时候上报（缓存不报）,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,second_func,ai_retouch,请求（是否拦截）的时候上报（缓存不报）,,二级功能参数,请求（是否拦截）的时候上报（缓存不报）,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,third_func,face,使用ai算法请求结果返回时触发,,三级功能参数,使用ai算法请求结果返回时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,material_name,refine,Shimmer,,素材名称,使用ai算法请求结果返回时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,fourth_func,sculpt,使用ai算法请求结果返回时触发,,,使用ai算法请求结果返回时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,fourth_func,lift_pro,使用ai算法请求结果返回时触发,,,使用ai算法请求结果返回时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,second_func,face,使用ai算法请求结果返回时触发,,二级功能参数,使用ai算法请求结果返回时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,second_func,ai_retouch,使用ai算法请求结果返回时触发,,二级功能参数,使用ai算法请求结果返回时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,cloudfilter_per_show,图片云处理权限弹窗点击,function,face_lift_pro,"relight_beach_day,relight_indigo,relight_soft_glow,relight_sunlit",,功能,,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,cloudfilter_per_show,图片云处理权限弹窗点击,function,face_sculpt,"relight_beach_day,relight_indigo,relight_soft_glow,relight_sunlit",,功能,,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,cloudfilter_per_show,图片云处理权限弹窗点击,function,ai_retouch,"relight_beach_day,relight_indigo,relight_soft_glow,relight_sunlit",,功能,,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,cloudfilter_per_show_ok,图片云处理权限弹窗点击,function,face_lift_pro,"relight_beach_day,relight_indigo,relight_soft_glow,relight_sunlit",,,,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,cloudfilter_per_show_ok,图片云处理权限弹窗点击,function,face_sculpt,"relight_beach_day,relight_indigo,relight_soft_glow,relight_sunlit",,,,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,cloudfilter_per_show_ok,图片云处理权限弹窗点击,function,ai_retouch,"relight_beach_day,relight_indigo,relight_soft_glow,relight_sunlit",,,,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,fourth_func_click,四级功能点击,fourth_func,sculpt,四级功能点击时触发,,点击的子子功能,四级功能点击时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,fourth_func_click,四级功能点击,fourth_func,lift_pro,四级功能点击时触发,,点击的子子功能,四级功能点击时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,fourth_func_click,四级功能点击,second_func,face,四级功能点击时触发,,二级功能参数,四级功能点击时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,fourth_func_click,四级功能点击,from,mini_icon,四级功能点击时触发,,,四级功能点击时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,prf_face_mod,,保存edit下的二级功能,,,保存edit下的二级功能,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,second_func,face,plump,,,保存edit下的二级功能,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,second_func_save,二级功能保存,second_func,ai_retouch,plump,,,保存edit下的二级功能,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,prf_face_mod,,应用edit下的二级功能时触发,,face各项调整数值,应用edit下的二级功能时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,second_func,face,功能名,,二级功能参数,应用edit下的二级功能时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,second_func,ai_retouch,功能名,,二级功能参数,应用edit下的二级功能时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,mids_material_id,,结束编辑最终保存时触发,,素材id,结束编辑最终保存时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,prf_second_func,,"多个分割, 一级、二级、三级功能一一对应，若无对应二级功能该位置报 0",,二级功能参数,结束编辑最终保存时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_material_id,,应用功能时触发,,素材id,应用功能时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,material_check,素材打勾,material_type,ai_retouch,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,应用功能时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_id,,素材点击时触发,,素材id,素材点击时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,ai_retouch,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材点击时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_id,,素材曝光时触发,,素材id,素材曝光时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,ai_retouch,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材曝光时触发,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,mids_material_id,,发型发色和enrich的素材di,,素材id,选中某个plan并点击订阅按钮时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_0,f_ai_retouch,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-0,选中某个plan并点击订阅按钮时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_0,f_face,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-0,选中某个plan并点击订阅按钮时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_1,face,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-1,选中某个plan并点击订阅按钮时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_2,scuplt,选中某个plan并点击订阅按钮时上报,,,选中某个plan并点击订阅按钮时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_2,lift_pro,选中某个plan并点击订阅按钮时上报,,,选中某个plan并点击订阅按钮时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,mids_material_id,,报发型发色和enrich的素材id,,素材id,成功订阅时上报成功付费时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_0,f_ai_retouch,成功订阅时上报成功付费时上报,,进入订阅页来源-0,成功订阅时上报成功付费时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_0,f_face,成功订阅时上报成功付费时上报,,进入订阅页来源-0,成功订阅时上报成功付费时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_1,face,成功订阅时上报成功付费时上报,,进入订阅页来源-1,成功订阅时上报成功付费时上报,6339,Retouch & Face 3D骨相还原 和Face lift pro,8.11.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6339&appId=282&platformAgg=APP
