渠道自然,国家,日期,平台,新老,_window,_query,活跃用户数,次日留存人数
整体,乍得,2026-06-15,整体,New,recent_8w,全量维度,1.5,0.0
整体,整体,2026-07-13,iOS,New,recent_8w,全量维度,23559.85714285714,3945.285714285714
整体,整体,2026-06-29,整体,整体,recent_8w,全量维度,741351.7142857143,239583.7142857143
整体,乍得,2026-06-15,Android,Old,recent_8w,全量维度,6.857142857142857,0.8571428571428571
整体,阿联酋,2026-07-13,Android,整体,recent_8w,全量维度,198.85714285714286,66.28571428571429
整体,澳大利亚,2026-06-29,整体,Old,recent_8w,全量维度,9892.285714285714,2875.714285714286
整体,佛得角,2026-06-22,Android,Old,recent_8w,全量维度,11.571428571428571,4.142857142857143
整体,印度尼西亚,2026-06-29,Android,Old,recent_8w,全量维度,898.8571428571429,369.2857142857143
整体,巴拿马,2026-06-15,Android,整体,recent_8w,全量维度,146.71428571428572,51.285714285714285
整体,索马里,2026-06-22,整体,整体,recent_8w,全量维度,106.0,22.571428571428573
整体,伊拉克,2026-07-06,iOS,整体,recent_8w,全量维度,433.57142857142856,90.28571428571429
整体,科摩罗,2026-07-13,整体,整体,recent_8w,全量维度,10.714285714285714,2.4285714285714284
整体,委内瑞拉,2026-06-29,Android,Old,recent_8w,全量维度,608.0,180.0
整体,柬埔寨,2026-06-29,整体,Old,recent_8w,全量维度,113.85714285714286,37.142857142857146
整体,整体,2026-06-15,Android,New,recent_8w,全量维度,16602.85714285714,1911.2857142857142
整体,缅甸,2026-06-08,Android,整体,recent_8w,全量维度,99.0,28.714285714285715
整体,印度尼西亚,2026-06-22,整体,Old,recent_8w,全量维度,1883.5714285714287,787.4285714285714
整体,阿塞拜疆,2026-06-08,iOS,Old,recent_8w,全量维度,334.85714285714283,100.42857142857143
整体,巴拉圭,2026-06-22,整体,Old,recent_8w,全量维度,871.7142857142857,314.2857142857143
整体,科摩罗,2026-07-20,iOS,整体,recent_8w,全量维度,4.857142857142857,2.4285714285714284
整体,澳大利亚,2026-07-20,Android,Old,recent_8w,全量维度,939.2857142857143,317.0
整体,巴拿马,2026-07-06,Android,New,recent_8w,全量维度,7.428571428571429,1.0
整体,巴拉圭,2026-07-13,iOS,Old,recent_8w,全量维度,618.7142857142857,235.14285714285714
整体,圭亚那,2026-06-22,iOS,New,recent_8w,全量维度,2.142857142857143,0.2857142857142857
整体,巴林,2026-07-20,Android,Old,recent_8w,全量维度,14.714285714285714,3.5714285714285716
整体,巴拿马,2026-06-15,iOS,New,recent_8w,全量维度,9.571428571428571,1.8571428571428572
整体,巴林,2026-07-06,iOS,整体,recent_8w,全量维度,74.85714285714286,24.857142857142858
整体,柬埔寨,2026-06-22,整体,New,recent_8w,全量维度,10.142857142857142,2.142857142857143
整体,阿联酋,2026-07-20,iOS,整体,recent_8w,全量维度,1230.857142857143,423.14285714285717
整体,马耳他,2026-07-27,iOS,Old,recent_8w,全量维度,262.42857142857144,113.28571428571429
整体,根西岛,2026-07-27,整体,New,recent_8w,全量维度,1.5,0.25
整体,莫桑比克,2026-07-27,iOS,New,recent_8w,全量维度,4.142857142857143,0.7142857142857143
整体,根西岛,2026-06-29,iOS,New,recent_8w,全量维度,1.6666666666666667,0.0
整体,乍得,2026-07-27,整体,Old,recent_8w,全量维度,8.571428571428571,0.8571428571428571
整体,马耳他,2026-07-13,整体,Old,recent_8w,全量维度,343.0,148.0
整体,文莱,2026-06-22,整体,New,recent_8w,全量维度,1.6,0.6
整体,黎巴嫩,2026-06-29,整体,Old,recent_8w,全量维度,989.7142857142857,333.57142857142856
整体,缅甸,2026-06-08,Android,Old,recent_8w,全量维度,91.0,27.857142857142858
整体,巴拿马,2026-07-20,iOS,整体,recent_8w,全量维度,332.57142857142856,131.14285714285714
整体,巴拿马,2026-06-29,Android,Old,recent_8w,全量维度,129.57142857142858,45.857142857142854
整体,格鲁吉亚,2026-06-15,Android,Old,recent_8w,全量维度,201.28571428571428,73.28571428571429
整体,伊拉克,2026-07-06,Android,整体,recent_8w,全量维度,373.14285714285717,87.28571428571429
整体,乍得,2026-07-20,Android,New,recent_8w,全量维度,1.75,0.0
整体,乍得,2026-07-20,整体,Old,recent_8w,全量维度,10.0,1.8571428571428572
整体,韩国,2026-07-27,整体,整体,recent_8w,全量维度,515.4285714285714,166.71428571428572
整体,文莱,2026-06-15,整体,Old,recent_8w,全量维度,20.0,5.857142857142857
整体,印度,2026-06-08,整体,Old,recent_8w,全量维度,2530.4285714285716,750.4285714285714
整体,阿联酋,2026-06-22,整体,整体,recent_8w,全量维度,1620.0,554.2857142857143
整体,柬埔寨,2026-07-06,Android,New,recent_8w,全量维度,1.2857142857142858,0.0
整体,委内瑞拉,2026-07-06,Android,整体,recent_8w,全量维度,803.5714285714286,243.57142857142858
整体,黎巴嫩,2026-07-27,iOS,Old,recent_8w,全量维度,861.4285714285714,296.42857142857144
整体,巴拿马,2026-07-27,Android,Old,recent_8w,全量维度,142.0,54.57142857142857
整体,缅甸,2026-06-08,iOS,Old,recent_8w,全量维度,60.57142857142857,15.285714285714286
整体,巴拿马,2026-06-08,Android,New,recent_8w,全量维度,6.285714285714286,1.0
整体,格林纳达,2026-06-08,Android,整体,recent_8w,全量维度,5.0,1.1428571428571428
整体,文莱,2026-06-08,整体,Old,recent_8w,全量维度,20.571428571428573,6.571428571428571
整体,整体,2026-06-15,整体,New,recent_8w,全量维度,42277.42857142857,6019.142857142857
整体,巴拿马,2026-06-15,Android,Old,recent_8w,全量维度,142.28571428571428,50.857142857142854
整体,俄罗斯,2026-06-22,整体,New,recent_8w,全量维度,2264.0,387.0
整体,圭亚那,2026-07-06,iOS,整体,recent_8w,全量维度,58.285714285714285,20.142857142857142
整体,索马里,2026-06-29,整体,Old,recent_8w,全量维度,97.71428571428571,21.428571428571427
整体,缅甸,2026-07-13,iOS,Old,recent_8w,全量维度,49.857142857142854,12.571428571428571
整体,伊拉克,2026-07-06,iOS,Old,recent_8w,全量维度,389.2857142857143,85.28571428571429
整体,韩国,2026-06-22,iOS,Old,recent_8w,全量维度,322.7142857142857,107.0
整体,巴拿马,2026-06-22,Android,整体,recent_8w,全量维度,147.0,50.0
整体,乍得,2026-06-29,Android,New,recent_8w,全量维度,1.8333333333333333,0.0
整体,马耳他,2026-06-15,Android,New,recent_8w,全量维度,1.4285714285714286,0.0
整体,格林纳达,2026-07-06,iOS,New,recent_8w,全量维度,1.2,0.4
整体,阿塞拜疆,2026-07-20,整体,Old,recent_8w,全量维度,582.5714285714286,180.0
整体,印度尼西亚,2026-06-08,整体,New,recent_8w,全量维度,123.28571428571429,22.857142857142858
整体,巴拿马,2026-06-22,整体,New,recent_8w,全量维度,13.714285714285714,2.5714285714285716
整体,澳大利亚,2026-06-22,iOS,New,recent_8w,全量维度,410.85714285714283,47.57142857142857
整体,黎巴嫩,2026-07-20,iOS,New,recent_8w,全量维度,41.0,6.0
整体,伊拉克,2026-06-22,Android,Old,recent_8w,全量维度,288.14285714285717,80.85714285714286
整体,格林纳达,2026-06-15,Android,Old,recent_8w,全量维度,6.142857142857143,2.142857142857143
整体,印度尼西亚,2026-07-13,整体,New,recent_8w,全量维度,124.42857142857143,24.142857142857142
整体,根西岛,2026-06-29,整体,New,recent_8w,全量维度,1.5,0.0
整体,圭亚那,2026-06-22,整体,New,recent_8w,全量维度,3.0,0.2857142857142857
整体,阿塞拜疆,2026-06-15,Android,整体,recent_8w,全量维度,205.85714285714286,60.714285714285715
整体,马耳他,2026-06-22,Android,Old,recent_8w,全量维度,56.42857142857143,25.142857142857142
整体,莫桑比克,2026-07-27,Android,New,recent_8w,全量维度,24.571428571428573,6.714285714285714
整体,巴拿马,2026-06-22,Android,Old,recent_8w,全量维度,142.14285714285714,49.142857142857146
整体,格林纳达,2026-06-22,Android,整体,recent_8w,全量维度,7.714285714285714,3.4285714285714284
整体,澳大利亚,2026-06-29,Android,New,recent_8w,全量维度,26.857142857142858,3.142857142857143
整体,印度,2026-07-06,Android,New,recent_8w,全量维度,88.71428571428571,18.428571428571427
整体,科摩罗,2026-06-22,Android,整体,recent_8w,全量维度,7.428571428571429,1.1428571428571428
整体,阿塞拜疆,2026-07-20,整体,New,recent_8w,全量维度,78.42857142857143,16.0
整体,黎巴嫩,2026-07-06,Android,New,recent_8w,全量维度,10.857142857142858,2.2857142857142856
整体,格鲁吉亚,2026-07-27,iOS,Old,recent_8w,全量维度,1377.5714285714287,474.14285714285717
整体,澳大利亚,2026-07-27,iOS,整体,recent_8w,全量维度,9002.42857142857,2552.4285714285716
整体,伊拉克,2026-06-15,Android,整体,recent_8w,全量维度,308.42857142857144,83.0
整体,巴拉圭,2026-06-15,整体,Old,recent_8w,全量维度,865.7142857142857,324.2857142857143
整体,阿塞拜疆,2026-07-13,整体,New,recent_8w,全量维度,95.14285714285714,15.428571428571429
整体,印度,2026-07-20,iOS,New,recent_8w,全量维度,23.857142857142858,4.428571428571429
整体,俄罗斯,2026-07-20,Android,Old,recent_8w,全量维度,7831.285714285715,2578.285714285714
整体,乍得,2026-07-06,Android,整体,recent_8w,全量维度,9.571428571428571,1.7142857142857142
整体,马耳他,2026-06-08,Android,New,recent_8w,全量维度,1.3333333333333333,0.16666666666666666
整体,莫桑比克,2026-06-22,Android,New,recent_8w,全量维度,26.857142857142858,6.142857142857143
整体,整体,2026-07-06,iOS,整体,recent_8w,全量维度,536400.4285714285,176337.57142857142
整体,莫桑比克,2026-07-06,整体,Old,recent_8w,全量维度,446.14285714285717,123.71428571428571
整体,缅甸,2026-07-27,Android,New,recent_8w,全量维度,12.714285714285714,1.8571428571428572
整体,巴林,2026-06-22,iOS,Old,recent_8w,全量维度,69.14285714285714,24.714285714285715
整体,莫桑比克,2026-06-29,整体,整体,recent_8w,全量维度,487.42857142857144,133.0
整体,巴拿马,2026-07-20,Android,整体,recent_8w,全量维度,141.0,47.57142857142857
整体,佛得角,2026-06-08,整体,整体,recent_8w,全量维度,56.57142857142857,23.857142857142858
整体,缅甸,2026-06-29,整体,New,recent_8w,全量维度,18.571428571428573,2.5714285714285716
整体,格林纳达,2026-07-13,Android,New,recent_8w,全量维度,1.0,0.0
整体,整体,2026-06-08,Android,整体,recent_8w,全量维度,190726.0,57464.71428571428
整体,俄罗斯,2026-06-29,iOS,New,recent_8w,全量维度,1661.5714285714287,299.85714285714283
整体,缅甸,2026-07-06,整体,整体,recent_8w,全量维度,147.42857142857142,29.571428571428573
整体,俄罗斯,2026-07-20,整体,整体,recent_8w,全量维度,28414.285714285714,8289.0
整体,印度尼西亚,2026-06-22,整体,整体,recent_8w,全量维度,2001.4285714285713,810.8571428571429
整体,科摩罗,2026-07-13,Android,Old,recent_8w,全量维度,7.0,0.8571428571428571
整体,乍得,2026-06-22,iOS,Old,recent_8w,全量维度,4.142857142857143,1.0
整体,俄罗斯,2026-07-20,整体,New,recent_8w,全量维度,1987.7142857142858,358.14285714285717
整体,巴布亚新几内亚,2026-07-27,整体,New,recent_8w,全量维度,1.6,0.4
整体,阿塞拜疆,2026-06-08,整体,New,recent_8w,全量维度,63.142857142857146,10.0
整体,根西岛,2026-06-29,整体,Old,recent_8w,全量维度,17.857142857142858,6.285714285714286
整体,伊拉克,2026-06-15,Android,Old,recent_8w,全量维度,271.57142857142856,77.0
整体,印度尼西亚,2026-06-29,iOS,New,recent_8w,全量维度,46.57142857142857,8.857142857142858
整体,整体,2026-06-15,Android,Old,recent_8w,全量维度,168753.57142857142,54518.28571428572
整体,巴拉圭,2026-07-13,整体,Old,recent_8w,全量维度,810.7142857142857,307.14285714285717
整体,佛得角,2026-06-15,整体,整体,recent_8w,全量维度,58.0,24.285714285714285
整体,新加坡,2026-07-27,iOS,Old,recent_8w,全量维度,563.2857142857143,235.57142857142858
整体,阿塞拜疆,2026-07-13,Android,整体,recent_8w,全量维度,234.42857142857142,66.85714285714286
整体,格鲁吉亚,2026-06-08,整体,整体,recent_8w,全量维度,1538.5714285714287,478.7142857142857
整体,科摩罗,2026-06-08,Android,整体,recent_8w,全量维度,8.285714285714286,0.8571428571428571
整体,韩国,2026-06-29,Android,整体,recent_8w,全量维度,193.28571428571428,61.0
整体,巴林,2026-06-29,Android,Old,recent_8w,全量维度,16.0,4.857142857142857
整体,伊拉克,2026-07-06,iOS,New,recent_8w,全量维度,44.285714285714285,5.0
整体,整体,2026-06-29,iOS,New,recent_8w,全量维度,24378.285714285714,3843.0
整体,根西岛,2026-07-13,iOS,New,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
整体,阿联酋,2026-07-06,iOS,Old,recent_8w,全量维度,1242.5714285714287,440.2857142857143
整体,柬埔寨,2026-06-15,整体,Old,recent_8w,全量维度,139.0,40.285714285714285
整体,柬埔寨,2026-07-13,整体,Old,recent_8w,全量维度,110.71428571428571,33.42857142857143
整体,韩国,2026-06-15,iOS,New,recent_8w,全量维度,15.428571428571429,2.142857142857143
整体,巴拿马,2026-07-06,iOS,New,recent_8w,全量维度,9.571428571428571,2.0
整体,巴拉圭,2026-07-27,iOS,New,recent_8w,全量维度,18.857142857142858,4.428571428571429
整体,印度,2026-07-27,iOS,New,recent_8w,全量维度,36.142857142857146,6.571428571428571
整体,科摩罗,2026-06-29,iOS,New,recent_8w,全量维度,1.0,0.0
整体,阿联酋,2026-07-20,整体,Old,recent_8w,全量维度,1364.2857142857142,471.57142857142856
整体,格鲁吉亚,2026-06-15,整体,整体,recent_8w,全量维度,1476.142857142857,485.14285714285717
整体,阿联酋,2026-06-08,Android,Old,recent_8w,全量维度,219.0,71.71428571428571
整体,印度,2026-07-13,整体,Old,recent_8w,全量维度,2414.5714285714284,689.4285714285714
整体,索马里,2026-06-08,iOS,Old,recent_8w,全量维度,36.0,6.571428571428571
整体,科摩罗,2026-06-08,Android,Old,recent_8w,全量维度,8.0,0.8571428571428571
整体,柬埔寨,2026-06-29,Android,New,recent_8w,全量维度,2.3333333333333335,0.6666666666666666
整体,佛得角,2026-07-13,整体,整体,recent_8w,全量维度,49.57142857142857,20.857142857142858
整体,俄罗斯,2026-07-13,Android,New,recent_8w,全量维度,564.5714285714286,83.42857142857143
整体,乍得,2026-07-20,iOS,Old,recent_8w,全量维度,3.4285714285714284,0.42857142857142855
整体,澳大利亚,2026-06-15,整体,整体,recent_8w,全量维度,10120.0,2810.285714285714
整体,黑山,2026-06-29,整体,Old,recent_8w,全量维度,876.1428571428571,349.85714285714283
整体,科摩罗,2026-06-15,Android,Old,recent_8w,全量维度,6.571428571428571,1.0
整体,柬埔寨,2026-06-08,整体,Old,recent_8w,全量维度,136.85714285714286,40.857142857142854
整体,韩国,2026-07-06,Android,Old,recent_8w,全量维度,167.0,60.285714285714285
整体,黎巴嫩,2026-07-13,整体,整体,recent_8w,全量维度,1121.0,377.0
整体,阿联酋,2026-06-08,整体,New,recent_8w,全量维度,72.85714285714286,12.285714285714286
整体,印度尼西亚,2026-06-15,整体,New,recent_8w,全量维度,126.71428571428571,20.428571428571427
整体,格鲁吉亚,2026-07-06,整体,New,recent_8w,全量维度,63.857142857142854,12.285714285714286
整体,莫桑比克,2026-06-15,iOS,Old,recent_8w,全量维度,78.71428571428571,28.285714285714285
整体,阿联酋,2026-07-27,整体,Old,recent_8w,全量维度,1375.142857142857,495.0
整体,巴林,2026-07-06,整体,New,recent_8w,全量维度,5.428571428571429,1.1428571428571428
整体,巴布亚新几内亚,2026-07-20,Android,New,recent_8w,全量维度,1.75,0.0
整体,整体,2026-07-20,Android,Old,recent_8w,全量维度,166718.42857142858,54532.71428571428
整体,巴林,2026-07-20,iOS,New,recent_8w,全量维度,3.0,0.2857142857142857
整体,根西岛,2026-07-20,iOS,Old,recent_8w,全量维度,19.142857142857142,5.714285714285714
整体,伊拉克,2026-07-27,整体,Old,recent_8w,全量维度,687.4285714285714,162.57142857142858
整体,科摩罗,2026-06-22,整体,New,recent_8w,全量维度,1.3333333333333333,0.0
整体,新加坡,2026-07-06,Android,New,recent_8w,全量维度,25.714285714285715,3.2857142857142856
整体,澳大利亚,2026-07-06,Android,Old,recent_8w,全量维度,1019.5714285714286,347.14285714285717
整体,俄罗斯,2026-07-13,Android,Old,recent_8w,全量维度,7649.714285714285,2483.1428571428573
整体,圭亚那,2026-07-27,整体,整体,recent_8w,全量维度,95.57142857142857,34.285714285714285
整体,俄罗斯,2026-07-20,Android,整体,recent_8w,全量维度,8359.285714285714,2660.5714285714284
整体,乍得,2026-07-27,iOS,Old,recent_8w,全量维度,2.5,0.3333333333333333
整体,俄罗斯,2026-06-08,Android,Old,recent_8w,全量维度,7814.285714285715,2479.285714285714
整体,索马里,2026-07-13,iOS,Old,recent_8w,全量维度,42.857142857142854,7.857142857142857
整体,索马里,2026-06-22,Android,New,recent_8w,全量维度,8.142857142857142,1.2857142857142858
整体,巴林,2026-06-29,Android,New,recent_8w,全量维度,2.2,0.8
整体,阿联酋,2026-07-06,iOS,New,recent_8w,全量维度,49.714285714285715,9.857142857142858
整体,伊拉克,2026-07-27,整体,New,recent_8w,全量维度,93.71428571428571,11.571428571428571
整体,根西岛,2026-06-22,iOS,Old,recent_8w,全量维度,20.285714285714285,6.0
整体,黑山,2026-06-29,整体,New,recent_8w,全量维度,28.285714285714285,5.714285714285714
整体,阿联酋,2026-06-22,整体,New,recent_8w,全量维度,58.714285714285715,8.857142857142858
整体,巴拿马,2026-07-27,整体,New,recent_8w,全量维度,23.571428571428573,4.571428571428571
整体,俄罗斯,2026-06-15,Android,Old,recent_8w,全量维度,7458.142857142857,2345.4285714285716
