日期,平台,国家,订阅类型,_window,日均订阅毛利（剔除退款，$）,新增毛利,续订毛利
2026-07-20,整体,多哥,整体,recent_8w,0.0,,
2026-07-20,整体,多米尼克,整体,recent_8w,1.298,1.1643333333333332,1.8643333333333334
2026-07-20,整体,多米尼加,整体,recent_8w,113.45914285714285,50.93542857142858,73.43885714285716
2026-07-20,整体,奥兰群岛,整体,recent_8w,0.0,,
2026-07-20,整体,奥地利,整体,recent_8w,364.8607142857143,166.99785714285716,209.85085714285714
2026-07-20,整体,委内瑞拉,整体,recent_8w,10.753285714285715,4.463857142857143,6.410857142857142
2026-07-20,整体,孟加拉,整体,recent_8w,2.293142857142857,0.0,3.2104
2026-07-20,整体,安哥拉,整体,recent_8w,1.8647142857142855,1.2369999999999999,1.3736000000000002
2026-07-20,整体,安圭拉,整体,recent_8w,0.0,,
2026-07-20,整体,安提瓜和巴布达,整体,recent_8w,0.48214285714285715,0.0,1.125
2026-07-20,整体,安道尔,整体,recent_8w,0.0,,
2026-07-20,整体,密克罗尼西亚联邦,整体,recent_8w,0.0,,
2026-07-20,整体,尼加拉瓜,整体,recent_8w,20.685,12.880857142857142,8.994142857142858
2026-07-20,整体,尼日利亚,整体,recent_8w,172.0327142857143,179.81371428571427,39.89442857142858
2026-07-20,整体,尼日尔,整体,recent_8w,0.0,0.0,0.0
2026-07-20,整体,尼泊尔,整体,recent_8w,3.548142857142857,11.6705,0.748
2026-07-20,整体,巴勒斯坦,整体,recent_8w,0.0,,
2026-07-20,整体,巴哈马,整体,recent_8w,19.019000000000002,4.664499999999999,18.4245
2026-07-20,整体,巴基斯坦,整体,recent_8w,39.52871428571428,23.007571428571428,19.979142857142858
2026-07-20,整体,巴巴多斯,整体,recent_8w,7.928571428571429,8.933714285714286,3.7582857142857145
2026-07-20,整体,巴布亚新几内亚,整体,recent_8w,0.0,,
2026-07-20,整体,巴拉圭,整体,recent_8w,53.86542857142857,16.052857142857142,42.20957142857143
2026-07-20,整体,巴拿马,整体,recent_8w,61.497428571428564,26.621428571428567,46.73385714285713
2026-07-20,整体,巴林,整体,recent_8w,8.890571428571429,8.0062,4.4406
2026-07-20,整体,巴西,整体,recent_8w,13384.395999999999,8368.432285714285,6318.32242857143
2026-07-20,整体,布基纳法索,整体,recent_8w,3.099,7.231000000000001,0.0
2026-07-20,整体,布隆迪,整体,recent_8w,0.0,,
2026-07-20,整体,布韦岛,整体,recent_8w,0.0,,
2026-07-20,整体,希腊,整体,recent_8w,600.9701428571428,262.75300000000004,463.7277142857142
2026-07-20,整体,帕劳,整体,recent_8w,0.0,0.0,0.0
2026-07-20,整体,库克群岛,整体,recent_8w,0.0,,
2026-07-20,整体,库拉索,整体,recent_8w,0.0,,
2026-07-20,整体,开曼群岛,整体,recent_8w,7.437428571428571,5.014333333333333,12.339666666666666
2026-07-20,整体,德国,整体,recent_8w,3203.4295714285713,1649.998714285714,1830.8475714285712
2026-07-20,整体,意大利,整体,recent_8w,922.5881428571428,484.1492857142857,575.3965714285715
2026-07-20,整体,所罗门群岛,整体,recent_8w,0.0,,
2026-07-20,整体,拉脱维亚,整体,recent_8w,76.78442857142856,41.901,48.12685714285715
2026-07-20,整体,挪威,整体,recent_8w,301.0787142857143,168.80557142857143,169.71871428571427
2026-07-20,整体,捷克,整体,recent_8w,233.08642857142857,114.29871428571428,145.66957142857146
2026-07-20,整体,摩尔多瓦,整体,recent_8w,57.81671428571428,42.71328571428571,21.01542857142857
2026-07-20,整体,摩洛哥,整体,recent_8w,19.97657142857143,24.914285714285715,4.824428571428571
2026-07-20,整体,摩纳哥,整体,recent_8w,0.0,,
2026-07-20,整体,整体,整体,recent_8w,141211.49285714285,65535.31157142857,89235.69085714284
2026-07-20,整体,文莱,整体,recent_8w,2.785142857142857,3.5846666666666667,2.914
2026-07-20,整体,斐济,整体,recent_8w,3.869,6.952000000000001,2.0756666666666663
2026-07-20,整体,斯威士兰,整体,recent_8w,0.0,,
2026-07-20,整体,斯洛伐克,整体,recent_8w,155.757,64.49728571428571,97.67685714285714
2026-07-20,整体,斯洛文尼亚,整体,recent_8w,76.34714285714286,49.399,40.91957142857142
2026-07-20,整体,斯里兰卡,整体,recent_8w,12.368285714285717,7.169428571428571,5.198857142857143
2026-07-20,整体,新加坡,整体,recent_8w,83.37514285714285,42.07285714285715,41.30228571428571
2026-07-20,整体,新喀里多尼亚,整体,recent_8w,0.0,,
2026-07-20,整体,新西兰,整体,recent_8w,216.28214285714284,106.32714285714285,151.7282857142857
2026-07-20,整体,日本,整体,recent_8w,72.36242857142858,30.319571428571432,45.762
2026-07-20,整体,智利,整体,recent_8w,292.61257142857136,129.56914285714285,190.4867142857143
2026-07-20,整体,未知,整体,recent_8w,28.04942857142857,4.370285714285714,23.67914285714286
2026-07-20,整体,柬埔寨,整体,recent_8w,4.75,4.2816,3.346
2026-07-20,整体,根西岛,整体,recent_8w,0.0,,
2026-07-20,整体,格林纳达,整体,recent_8w,0.9691428571428571,0.0,3.392
2026-07-20,整体,格陵兰,整体,recent_8w,0.0,,
2026-07-20,整体,格鲁吉亚,整体,recent_8w,114.60028571428572,56.172285714285714,59.25028571428571
2026-07-20,整体,比利时,整体,recent_8w,406.4207142857143,193.176,247.729
2026-07-20,整体,毛里塔尼亚,整体,recent_8w,0.0,,
2026-07-20,整体,毛里求斯,整体,recent_8w,8.368857142857143,9.872200000000001,2.8167999999999997
2026-07-20,整体,汤加,整体,recent_8w,0.0,,
2026-07-20,整体,沙特阿拉伯,整体,recent_8w,99.8047142857143,51.67928571428571,57.50985714285714
2026-07-20,整体,法国,整体,recent_8w,736.595,482.36299999999994,425.88357142857143
2026-07-20,整体,法属圣马丁,整体,recent_8w,0.0,,
2026-07-20,整体,法属圭亚那,整体,recent_8w,0.0,,
2026-07-20,整体,法属波利尼西亚,整体,recent_8w,0.0,,
2026-07-20,整体,法罗群岛,整体,recent_8w,0.0,,
2026-07-20,整体,波兰,整体,recent_8w,482.85600000000005,298.71728571428565,298.26685714285713
2026-07-20,整体,波多黎各,整体,recent_8w,0.0,,
2026-07-20,整体,波黑,整体,recent_8w,100.16471428571427,76.707,39.29
2026-07-20,整体,泰国,整体,recent_8w,54.074000000000005,33.07214285714286,27.372999999999998
2026-07-20,整体,泽西岛,整体,recent_8w,0.0,,
2026-07-20,整体,津巴布韦,整体,recent_8w,1.792,2.711,0.425
2026-07-20,整体,洪都拉斯,整体,recent_8w,51.55557142857143,34.81357142857143,24.538
2026-07-20,整体,海地,整体,recent_8w,0.0,,
2026-07-20,整体,澳大利亚,整体,recent_8w,5436.167428571428,2498.4185714285713,3468.6755714285714
2026-07-20,整体,澳门,整体,recent_8w,0.0,,
2026-07-20,整体,爱尔兰,整体,recent_8w,834.3202857142857,388.9431428571429,577.1712857142857
2026-07-20,整体,爱沙尼亚,整体,recent_8w,93.7092857142857,42.42657142857143,64.73
2026-07-20,整体,牙买加,整体,recent_8w,77.64328571428571,40.38100000000001,47.055285714285716
2026-07-20,整体,特克斯和凯科斯群岛,整体,recent_8w,5.018285714285715,1.8643333333333334,9.845
2026-07-20,整体,特立尼达和多巴哥,整体,recent_8w,26.167714285714286,11.507857142857144,15.630142857142857
2026-07-20,整体,玻利维亚,整体,recent_8w,29.990428571428573,22.62928571428571,14.857142857142858
2026-07-20,整体,瑙鲁,整体,recent_8w,0.0,,
2026-07-20,整体,瑞典,整体,recent_8w,396.20757142857144,152.201,279.9715714285714
2026-07-20,整体,瑞士,整体,recent_8w,594.7748571428572,259.57457142857146,359.20942857142865
2026-07-20,整体,瓜德罗普,整体,recent_8w,0.0,,
2026-07-20,整体,瓦利斯和富图纳群岛,整体,recent_8w,0.0,,
2026-07-20,整体,瓦努阿图,整体,recent_8w,0.0,,
2026-07-20,整体,留尼汪岛,整体,recent_8w,0.0,,
2026-07-20,整体,白俄罗斯,整体,recent_8w,336.5664285714286,263.9942857142857,148.04028571428572
2026-07-20,整体,百慕大,整体,recent_8w,5.571428571428571,0.5586,7.2414000000000005
2026-07-20,整体,直布罗陀,整体,recent_8w,0.0,,
2026-07-20,整体,福克兰群岛,整体,recent_8w,0.0,,
2026-07-20,整体,科威特,整体,recent_8w,75.09228571428571,12.042,67.16042857142857
2026-07-20,整体,科摩罗,整体,recent_8w,0.0,,
2026-07-20,整体,科特迪瓦,整体,recent_8w,13.115,12.692142857142857,1.6679999999999997
2026-07-20,整体,科索沃,整体,recent_8w,31.052000000000003,28.860857142857146,19.69871428571429
2026-07-20,整体,秘鲁,整体,recent_8w,330.6965714285715,152.29314285714287,208.79057142857144
2026-07-20,整体,突尼斯,整体,recent_8w,4.858571428571429,17.005000000000003,0.0
2026-07-20,整体,立陶宛,整体,recent_8w,154.36185714285716,89.04957142857143,87.04142857142857
2026-07-20,整体,索马里,整体,recent_8w,0.0,,
2026-07-20,整体,约旦,整体,recent_8w,37.97714285714286,24.898142857142858,21.426
2026-07-20,整体,纳米比亚,整体,recent_8w,5.539857142857143,1.39825,9.694749999999999
2026-07-20,整体,纽埃岛,整体,recent_8w,0.0,,
2026-07-20,整体,缅甸,整体,recent_8w,0.0,,
2026-07-20,整体,罗马尼亚,整体,recent_8w,432.4834285714286,212.65785714285715,288.77371428571433
2026-07-20,整体,美国,整体,recent_8w,72626.93357142857,29545.52085714286,47972.12042857143
2026-07-20,整体,美属维尔京群岛,整体,recent_8w,0.0,,
2026-07-20,整体,美属萨摩亚,整体,recent_8w,0.0,,
2026-07-20,整体,老挝,整体,recent_8w,0.0,,
2026-07-20,整体,肯尼亚,整体,recent_8w,25.693857142857148,20.230285714285714,7.185857142857143
2026-07-20,整体,芬兰,整体,recent_8w,134.64185714285713,56.36871428571428,100.268
2026-07-20,整体,苏丹,整体,recent_8w,0.0,,
2026-07-20,整体,苏里南,整体,recent_8w,2.181857142857143,0.0,7.6365
2026-07-20,整体,英国,整体,recent_8w,15797.418285714282,7326.905,11118.657000000001
2026-07-20,整体,英属印度洋领地,整体,recent_8w,0.0,,
2026-07-20,整体,英属维尔京群岛,整体,recent_8w,0.0,,
2026-07-20,整体,荷兰,整体,recent_8w,1020.7737142857144,578.5904285714286,527.1021428571429
2026-07-20,整体,荷属圣马丁,整体,recent_8w,0.0,,
2026-07-20,整体,荷属安的列斯,整体,recent_8w,0.0,,
2026-07-20,整体,莫桑比克,整体,recent_8w,6.491428571428571,6.881399999999999,2.2066
2026-07-20,整体,莱索托,整体,recent_8w,0.0,,
2026-07-20,整体,菲律宾,整体,recent_8w,286.4845714285714,202.99857142857147,156.7697142857143
2026-07-20,整体,萨尔瓦多,整体,recent_8w,33.571,22.669,20.012
2026-07-20,整体,萨摩亚,整体,recent_8w,0.0,,
2026-07-20,整体,葡萄牙,整体,recent_8w,804.4934285714286,506.67300000000006,490.26342857142856
2026-07-20,整体,蒙古,整体,recent_8w,5.429,8.744333333333334,0.0
2026-07-20,整体,蒙塞拉特岛,整体,recent_8w,0.0,,
2026-07-20,整体,西班牙,整体,recent_8w,1406.572142857143,720.269,893.0154285714286
2026-07-20,整体,诺福克岛,整体,recent_8w,0.0,,
2026-07-20,整体,贝宁,整体,recent_8w,0.0,0.0,0.0
2026-07-20,整体,赞比亚,整体,recent_8w,10.479285714285714,11.358833333333335,6.546333333333334
2026-07-20,整体,赤道几内亚,整体,recent_8w,0.0,,
2026-07-20,整体,越南,整体,recent_8w,26.05742857142857,14.909166666666666,15.491166666666667
2026-07-20,整体,阿塞拜疆,整体,recent_8w,50.36771428571428,43.547285714285714,16.987428571428573
2026-07-20,整体,阿富汗,整体,recent_8w,0.0,,
2026-07-20,整体,阿尔及利亚,整体,recent_8w,1.19,0.0,8.33
2026-07-20,整体,阿尔巴尼亚,整体,recent_8w,60.293285714285716,42.777857142857144,18.0
2026-07-20,整体,阿曼,整体,recent_8w,21.382571428571428,13.025428571428574,12.959571428571431
2026-07-20,整体,阿根廷,整体,recent_8w,488.3517142857142,204.75357142857143,322.7202857142857
2026-07-20,整体,阿联酋,整体,recent_8w,483.7205714285715,201.256,317.09642857142853
2026-07-20,整体,阿鲁巴,整体,recent_8w,0.0,,
2026-07-20,整体,韩国,整体,recent_8w,104.50142857142859,28.92685714285714,83.217
2026-07-20,整体,香港,整体,recent_8w,45.199999999999996,22.14171428571429,23.058285714285716
2026-07-20,整体,马尔代夫,整体,recent_8w,3.2642857142857147,1.8938,2.6762
2026-07-20,整体,马恩岛,整体,recent_8w,0.0,,
2026-07-20,整体,马拉维,整体,recent_8w,2.2682857142857142,0.0,3.9695
2026-07-20,整体,马提尼克岛,整体,recent_8w,0.0,,
2026-07-20,整体,马来西亚,整体,recent_8w,113.81414285714287,58.72842857142856,62.49442857142858
2026-07-20,整体,马约特,整体,recent_8w,0.0,,
2026-07-20,整体,马绍尔群岛,整体,recent_8w,0.0,,
2026-07-20,整体,马耳他,整体,recent_8w,57.76542857142857,15.347857142857142,55.19442857142858
2026-07-20,整体,马达加斯加,整体,recent_8w,3.897,5.4558,0.0
2026-07-20,整体,马里,整体,recent_8w,4.471285714285714,4.072285714285714,0.399
2026-07-20,整体,黎巴嫩,整体,recent_8w,59.73714285714285,43.68357142857143,19.152571428571427
2026-07-20,整体,黑山,整体,recent_8w,39.949571428571424,29.269428571428573,27.752
2026-07-27,整体,不丹,整体,recent_8w,0.0,,
2026-07-27,整体,东帝汶,整体,recent_8w,0.0,,
2026-07-27,整体,中国,整体,recent_8w,,1.266,13.207999999999998
2026-07-27,整体,中国内地,整体,recent_8w,9.870857142857144,,
2026-07-27,整体,中非,整体,recent_8w,0.0,,
2026-07-27,整体,丹麦,整体,recent_8w,413.7685714285714,205.63371428571426,260.08542857142857
2026-07-27,整体,乌克兰,整体,recent_8w,1112.3004285714287,791.8972857142857,475.0065714285715
2026-07-27,整体,乌兹别克斯坦,整体,recent_8w,24.937428571428573,20.663999999999998,8.021714285714285
2026-07-27,整体,乌干达,整体,recent_8w,17.581571428571426,13.967571428571429,3.614
2026-07-27,整体,乌拉圭,整体,recent_8w,25.175857142857144,14.201857142857142,13.530714285714286
2026-07-27,整体,乍得,整体,recent_8w,0.0,,
2026-07-27,整体,也门,整体,recent_8w,0.0,0.0,0.0
2026-07-27,整体,亚美尼亚,整体,recent_8w,69.59414285714286,55.81285714285714,15.022999999999998
2026-07-27,整体,以色列,整体,recent_8w,953.6347142857142,382.14314285714283,594.7299999999999
2026-07-27,整体,伊拉克,整体,recent_8w,10.694857142857142,8.456428571428573,2.2384285714285714
2026-07-27,整体,伊朗,整体,recent_8w,0.0,,
2026-07-27,整体,伯利兹,整体,recent_8w,3.6861428571428574,8.7085,4.193
2026-07-27,整体,佛得角,整体,recent_8w,5.587142857142857,19.555,0.0
2026-07-27,整体,俄罗斯,整体,recent_8w,182.6987142857143,147.82899999999998,43.536571428571435
2026-07-27,整体,保加利亚,整体,recent_8w,210.57185714285714,129.613,108.07214285714284
2026-07-27,整体,克罗地亚,整体,recent_8w,514.155,232.02299999999997,326.91285714285715
2026-07-27,整体,关岛,整体,recent_8w,0.0,,
2026-07-27,整体,冈比亚,整体,recent_8w,6.396000000000001,5.4798333333333344,1.9821666666666669
2026-07-27,整体,冰岛,整体,recent_8w,46.63071428571429,25.33885714285714,24.731428571428573
2026-07-27,整体,几内亚,整体,recent_8w,0.0,,
2026-07-27,整体,几内亚比绍,整体,recent_8w,0.0,,
2026-07-27,整体,列支敦士登,整体,recent_8w,0.0,,
2026-07-27,整体,刚果共和国,整体,recent_8w,0.0,0.0,0.0
2026-07-27,整体,刚果民主共和国,整体,recent_8w,13.093000000000002,19.939500000000002,2.97325
2026-07-27,整体,利比亚,整体,recent_8w,3.099,21.693,0.0
2026-07-27,整体,利比里亚,整体,recent_8w,13.694,15.253,5.0372
2026-07-27,整体,加拿大,整体,recent_8w,5430.567142857142,2995.327571428571,3036.4759999999997
2026-07-27,整体,加纳,整体,recent_8w,26.500428571428575,22.908714285714286,6.924142857142857
2026-07-27,整体,加蓬,整体,recent_8w,2.160285714285714,2.776666666666667,2.264
2026-07-27,整体,匈牙利,整体,recent_8w,232.05671428571426,103.54285714285713,138.37242857142857
2026-07-27,整体,北马其顿,整体,recent_8w,65.61985714285716,49.18914285714287,34.92357142857143
2026-07-27,整体,北马里亚纳群岛,整体,recent_8w,0.0,,
2026-07-27,整体,南极洲,整体,recent_8w,0.0,,
2026-07-27,整体,南苏丹,整体,recent_8w,0.0,,
2026-07-27,整体,南非,整体,recent_8w,452.2502857142857,197.75871428571426,298.0302857142857
2026-07-27,整体,博茨瓦纳,整体,recent_8w,5.423285714285714,3.099,2.3242857142857143
2026-07-27,整体,卡塔尔,整体,recent_8w,57.735,27.31385714285714,30.421142857142858
2026-07-27,整体,卢旺达,整体,recent_8w,3.099,10.8465,0.0
2026-07-27,整体,卢森堡,整体,recent_8w,39.10771428571429,20.731142857142856,18.376571428571427
2026-07-27,整体,印度,整体,recent_8w,1.7752857142857141,0.0,12.427
2026-07-27,整体,印度尼西亚,整体,recent_8w,87.27642857142857,71.18942857142856,29.681999999999995
2026-07-27,整体,危地马拉,整体,recent_8w,97.952,38.030142857142856,63.020857142857146
2026-07-27,整体,厄瓜多尔,整体,recent_8w,183.6674285714286,90.18114285714286,105.0037142857143
2026-07-27,整体,叙利亚,整体,recent_8w,0.0,,
2026-07-27,整体,古巴,整体,recent_8w,0.0,,
2026-07-27,整体,台湾,整体,recent_8w,21.386571428571425,11.28014285714286,10.106428571428571
2026-07-27,整体,吉尔吉斯斯坦,整体,recent_8w,43.497142857142855,43.305,13.098857142857144
2026-07-27,整体,吉布提,整体,recent_8w,0.0,,
2026-07-27,整体,哈萨克斯坦,整体,recent_8w,219.76114285714286,266.5708571428571,86.95857142857145
2026-07-27,整体,哥伦比亚,整体,recent_8w,872.4822857142857,487.90299999999996,457.45471428571426
2026-07-27,整体,哥斯达黎加,整体,recent_8w,82.29342857142855,40.38242857142857,53.42614285714286
2026-07-27,整体,喀麦隆,整体,recent_8w,5.920714285714285,5.502285714285714,0.4184285714285714
2026-07-27,整体,土库曼斯坦,整体,recent_8w,0.0,,
2026-07-27,整体,土耳其,整体,recent_8w,798.584,619.0897142857142,247.40585714285712
2026-07-27,整体,圣卢西亚,整体,recent_8w,5.767000000000001,5.42325,4.6690000000000005
2026-07-27,整体,圣基茨和尼维斯,整体,recent_8w,1.5825714285714285,0.0,2.7695
2026-07-27,整体,圣多美和普林西比,整体,recent_8w,0.0,,
2026-07-27,整体,圣巴泰勒米岛,整体,recent_8w,0.0,,
2026-07-27,整体,圣文森特和格林纳丁斯,整体,recent_8w,0.399,2.793,0.0
2026-07-27,整体,圣皮埃尔和密克隆群岛,整体,recent_8w,0.0,,
2026-07-27,整体,圣诞岛,整体,recent_8w,0.0,,
2026-07-27,整体,圣马力诺,整体,recent_8w,0.0,,
2026-07-27,整体,圭亚那,整体,recent_8w,15.705142857142858,6.447,9.258142857142857
2026-07-27,整体,坦桑尼亚,整体,recent_8w,15.596714285714288,16.267666666666667,3.756166666666667
2026-07-27,整体,埃及,整体,recent_8w,54.498428571428576,36.62914285714286,26.181
2026-07-27,整体,埃塞俄比亚,整体,recent_8w,0.0,,
2026-07-27,整体,基里巴斯,整体,recent_8w,0.0,,
2026-07-27,整体,塔吉克斯坦,整体,recent_8w,10.599857142857141,17.16975,1.38
2026-07-27,整体,塞内加尔,整体,recent_8w,20.292714285714286,17.517142857142858,2.775571428571429
2026-07-27,整体,塞尔维亚,整体,recent_8w,371.40985714285716,213.25914285714288,199.67800000000003
2026-07-27,整体,塞拉利昂,整体,recent_8w,6.694000000000001,10.9144,2.7958
2026-07-27,整体,塞浦路斯,整体,recent_8w,98.07414285714286,47.54357142857142,60.663142857142866
2026-07-27,整体,塞舌尔,整体,recent_8w,0.4238571428571429,0.0,0.989
2026-07-27,整体,墨西哥,整体,recent_8w,2232.3355714285717,981.8508571428572,1395.6427142857142
2026-07-27,整体,多哥,整体,recent_8w,0.0,,
2026-07-27,整体,多米尼克,整体,recent_8w,0.0,,
2026-07-27,整体,多米尼加,整体,recent_8w,83.56785714285715,33.689,55.024714285714296
2026-07-27,整体,奥兰群岛,整体,recent_8w,0.0,,
2026-07-27,整体,奥地利,整体,recent_8w,333.85099999999994,189.1024285714286,175.625
2026-07-27,整体,委内瑞拉,整体,recent_8w,14.582714285714287,8.212,6.370714285714286
2026-07-27,整体,孟加拉,整体,recent_8w,0.5475714285714286,1.098,0.17966666666666667
2026-07-27,整体,安哥拉,整体,recent_8w,6.480571428571428,6.8215,4.5195
2026-07-27,整体,安圭拉,整体,recent_8w,0.0,,
2026-07-27,整体,安提瓜和巴布达,整体,recent_8w,8.619428571428573,7.822,4.2452
2026-07-27,整体,安道尔,整体,recent_8w,0.0,,
2026-07-27,整体,密克罗尼西亚联邦,整体,recent_8w,0.0,,
2026-07-27,整体,尼加拉瓜,整体,recent_8w,11.603285714285715,8.36057142857143,3.2427142857142854
2026-07-27,整体,尼日利亚,整体,recent_8w,204.7718571428571,181.6397142857143,33.57528571428572
2026-07-27,整体,尼日尔,整体,recent_8w,3.748,13.118,0.0
2026-07-27,整体,尼泊尔,整体,recent_8w,0.0,0.0,0.0
2026-07-27,整体,巴勒斯坦,整体,recent_8w,0.0,,
2026-07-27,整体,巴哈马,整体,recent_8w,28.55042857142857,17.660285714285713,10.890142857142857
2026-07-27,整体,巴基斯坦,整体,recent_8w,25.636428571428574,20.168285714285712,11.909857142857144
2026-07-27,整体,巴巴多斯,整体,recent_8w,16.80542857142857,9.427833333333334,10.178500000000001
2026-07-27,整体,巴布亚新几内亚,整体,recent_8w,0.0,,
2026-07-27,整体,巴拉圭,整体,recent_8w,69.211,32.88128571428572,43.990857142857145
2026-07-27,整体,巴拿马,整体,recent_8w,52.25314285714286,29.734857142857145,30.86528571428571
2026-07-27,整体,巴林,整体,recent_8w,22.409571428571432,9.086285714285713,14.14057142857143
2026-07-27,整体,巴西,整体,recent_8w,13125.662142857142,8582.537857142857,5757.512142857143
2026-07-27,整体,布基纳法索,整体,recent_8w,7.707000000000001,17.983,0.0
2026-07-27,整体,布隆迪,整体,recent_8w,0.0,,
2026-07-27,整体,布韦岛,整体,recent_8w,0.0,,
2026-07-27,整体,希腊,整体,recent_8w,700.8085714285714,297.1247142857143,479.88371428571423
2026-07-27,整体,帕劳,整体,recent_8w,0.0,0.0,0.0
2026-07-27,整体,库克群岛,整体,recent_8w,0.0,,
2026-07-27,整体,库拉索,整体,recent_8w,0.0,,
2026-07-27,整体,开曼群岛,整体,recent_8w,9.451714285714287,0.0,11.027000000000001
2026-07-27,整体,德国,整体,recent_8w,3280.4321428571425,1909.054,1647.1600000000003
2026-07-27,整体,意大利,整体,recent_8w,902.8218571428571,555.7764285714286,452.45442857142854
2026-07-27,整体,所罗门群岛,整体,recent_8w,0.0,,
2026-07-27,整体,拉脱维亚,整体,recent_8w,82.02928571428572,54.84857142857144,38.87557142857143
2026-07-27,整体,挪威,整体,recent_8w,317.1542857142857,114.16285714285712,220.0347142857143
2026-07-27,整体,捷克,整体,recent_8w,196.21971428571425,83.96542857142857,128.871
2026-07-27,整体,摩尔多瓦,整体,recent_8w,57.930142857142854,44.06757142857142,22.828142857142858
2026-07-27,整体,摩洛哥,整体,recent_8w,17.15285714285714,16.349142857142855,7.001714285714286
2026-07-27,整体,摩纳哥,整体,recent_8w,0.0,,
2026-07-27,整体,整体,整体,recent_8w,140167.30028571427,69978.32342857141,82128.59214285715
2026-07-27,整体,文莱,整体,recent_8w,2.9794285714285715,6.952000000000001,1.7923333333333333
2026-07-27,整体,斐济,整体,recent_8w,4.8381428571428575,6.55825,1.9085
2026-07-27,整体,斯威士兰,整体,recent_8w,0.0,,
2026-07-27,整体,斯洛伐克,整体,recent_8w,114.5752857142857,39.97757142857143,89.95000000000002
2026-07-27,整体,斯洛文尼亚,整体,recent_8w,82.44371428571426,50.63542857142858,35.07185714285714
2026-07-27,整体,斯里兰卡,整体,recent_8w,7.1695714285714285,7.1546666666666665,4.685833333333334
2026-07-27,整体,新加坡,整体,recent_8w,101.1177142857143,53.66071428571429,50.964999999999996
2026-07-27,整体,新喀里多尼亚,整体,recent_8w,0.0,,
2026-07-27,整体,新西兰,整体,recent_8w,237.62228571428568,123.78042857142857,129.837
2026-07-27,整体,日本,整体,recent_8w,99.952,48.21342857142857,52.24428571428571
2026-07-27,整体,智利,整体,recent_8w,289.1174285714286,119.06385714285713,196.6457142857143
2026-07-27,整体,未知,整体,recent_8w,15.361571428571429,2.5303333333333335,10.821333333333333
2026-07-27,整体,柬埔寨,整体,recent_8w,6.115142857142857,3.671,7.0305
2026-07-27,整体,根西岛,整体,recent_8w,0.0,,
2026-07-27,整体,格林纳达,整体,recent_8w,1.2442857142857144,0.69825,1.47925
2026-07-27,整体,格陵兰,整体,recent_8w,0.0,,
2026-07-27,整体,格鲁吉亚,整体,recent_8w,153.25657142857145,113.80685714285714,50.46328571428571
2026-07-27,整体,比利时,整体,recent_8w,403.4857142857142,221.05528571428567,194.69428571428574
2026-07-27,整体,毛里塔尼亚,整体,recent_8w,0.0,,
2026-07-27,整体,毛里求斯,整体,recent_8w,12.453142857142856,7.047666666666667,7.481000000000001
2026-07-27,整体,汤加,整体,recent_8w,0.0,,
2026-07-27,整体,沙特阿拉伯,整体,recent_8w,114.22185714285716,72.05228571428572,50.785714285714285
2026-07-27,整体,法国,整体,recent_8w,762.2194285714286,485.8285714285715,356.4968571428571
2026-07-27,整体,法属圣马丁,整体,recent_8w,0.0,,
2026-07-27,整体,法属圭亚那,整体,recent_8w,0.0,,
2026-07-27,整体,法属波利尼西亚,整体,recent_8w,0.0,,
2026-07-27,整体,法罗群岛,整体,recent_8w,0.0,,
2026-07-27,整体,波兰,整体,recent_8w,445.854,273.8591428571429,279.5484285714286
2026-07-27,整体,波多黎各,整体,recent_8w,0.0,,
2026-07-27,整体,波黑,整体,recent_8w,87.03028571428571,71.85128571428571,34.643428571428565
2026-07-27,整体,泰国,整体,recent_8w,54.55014285714286,30.39242857142857,32.40057142857143
2026-07-27,整体,泽西岛,整体,recent_8w,0.0,,
2026-07-27,整体,津巴布韦,整体,recent_8w,4.397,4.0280000000000005,2.1277999999999997
2026-07-27,整体,洪都拉斯,整体,recent_8w,77.627,48.44242857142858,33.13242857142857
2026-07-27,整体,海地,整体,recent_8w,0.0,,
2026-07-27,整体,澳大利亚,整体,recent_8w,5200.959428571428,2747.370142857143,2921.7472857142857
2026-07-27,整体,澳门,整体,recent_8w,0.0,,
2026-07-27,整体,爱尔兰,整体,recent_8w,931.7397142857143,456.87971428571433,580.1121428571429
2026-07-27,整体,爱沙尼亚,整体,recent_8w,55.30885714285714,31.652142857142856,35.27771428571428
2026-07-27,整体,牙买加,整体,recent_8w,61.36671428571429,37.83314285714285,27.280571428571424
2026-07-27,整体,特克斯和凯科斯群岛,整体,recent_8w,0.0,,
2026-07-27,整体,特立尼达和多巴哥,整体,recent_8w,26.737714285714286,10.81857142857143,15.919142857142857
2026-07-27,整体,玻利维亚,整体,recent_8w,32.17885714285714,20.072,12.905857142857142
2026-07-27,整体,瑙鲁,整体,recent_8w,0.0,,
2026-07-27,整体,瑞典,整体,recent_8w,371.58528571428576,181.47571428571428,232.03771428571432
2026-07-27,整体,瑞士,整体,recent_8w,663.9337142857142,347.7784285714285,337.40628571428573
2026-07-27,整体,瓜德罗普,整体,recent_8w,0.0,,
2026-07-27,整体,瓦利斯和富图纳群岛,整体,recent_8w,0.0,,
2026-07-27,整体,瓦努阿图,整体,recent_8w,0.0,,
2026-07-27,整体,留尼汪岛,整体,recent_8w,0.0,,
2026-07-27,整体,白俄罗斯,整体,recent_8w,254.4332857142857,173.52371428571428,123.662
2026-07-27,整体,百慕大,整体,recent_8w,2.4101428571428576,0.0,8.435500000000001
