渠道自然,国家,日期,平台,新老,付费状态,版本,一级功能,二级功能,_window,_query,保存 UV
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Whiten,recent_8w,图片编辑二级功能,13.857142857142858
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,108.85714285714286
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Slim,recent_8w,图片编辑二级功能,1.8333333333333333
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,32.25
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Soft Flash,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,AI Retouch,recent_8w,图片编辑二级功能,40306.71428571428
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Makeup,recent_8w,图片编辑二级功能,31366.85714285714
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Matte,recent_8w,图片编辑二级功能,241.14285714285714
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Breast,recent_8w,图片编辑二级功能,3.7142857142857144
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Align,recent_8w,图片编辑二级功能,6.75
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,851.7142857142857
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Features,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Hape,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Horizontal,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,12701.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Abs,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Absv Line,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Stamp,recent_8w,图片编辑二级功能,1769.142857142857
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Select Area,recent_8w,图片编辑二级功能,114.85714285714286
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Background,recent_8w,图片编辑二级功能,619.5714285714286
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,AI Expand,recent_8w,图片编辑二级功能,4348.571428571428
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Flawless,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Teal Orange,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Makeup,recent_8w,图片编辑二级功能,11186.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,6068.428571428572
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Refine,recent_8w,图片编辑二级功能,12.571428571428571
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Body,recent_8w,图片编辑二级功能,26260.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,13091.857142857143
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,AI Repair,recent_8w,图片编辑二级功能,2098.1428571428573
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Align,recent_8w,图片编辑二级功能,0.14285714285714285
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Mykit,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Dark Circles,recent_8w,图片编辑二级功能,4093.285714285714
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Stains,recent_8w,图片编辑二级功能,69.71428571428571
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Body glow,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Texture,recent_8w,图片编辑二级功能,379.7142857142857
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Flawless,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Makeup,recent_8w,图片编辑二级功能,71593.28571428571
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Ret,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Smooth,recent_8w,图片编辑二级功能,45870.42857142857
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,8103.285714285715
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,9855.57142857143
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,6438.428571428572
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.2857142857142857
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,0.14285714285714285
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Relight,recent_8w,图片编辑二级功能,14900.285714285714
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Body,recent_8w,图片编辑二级功能,3829.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,830.5714285714286
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,6247.857142857143
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,AI Features,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Enrich,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Lips,recent_8w,图片编辑二级功能,1.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Eraser,recent_8w,图片编辑二级功能,2362.0
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,10769.714285714286
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Sunlit,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Background,recent_8w,图片编辑二级功能,120.42857142857143
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Wrinkle,recent_8w,图片编辑二级功能,18097.85714285714
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Pecs,recent_8w,图片编辑二级功能,1.3333333333333333
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,2118.4285714285716
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Details,recent_8w,图片编辑二级功能,7063.285714285715
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Buttock,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Waist,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Horizontal,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Blue Flash,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,AI Replace,recent_8w,图片编辑二级功能,1018.4285714285714
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Slim,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Abs,recent_8w,图片编辑二级功能,1.0
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Tummy,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Collarbonev Line,recent_8w,图片编辑二级功能,1.0
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,910.1428571428571
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Details,recent_8w,图片编辑二级功能,7133.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Smooth,recent_8w,图片编辑二级功能,117184.42857142857
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Eye Brighten,recent_8w,图片编辑二级功能,5362.142857142857
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,AI Repair,recent_8w,图片编辑二级功能,483.42857142857144
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Edit,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Abs,recent_8w,图片编辑二级功能,1.0
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Makeup,recent_8w,图片编辑二级功能,3237.5714285714284
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,16.428571428571427
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Ip7,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Eye Color,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Pecs,recent_8w,图片编辑二级功能,2.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Vertical,recent_8w,图片编辑二级功能,27.428571428571427
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,115.57142857142857
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Arm,recent_8w,图片编辑二级功能,2.6666666666666665
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Contour,recent_8w,图片编辑二级功能,1403.7142857142858
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Tan Flash,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,V Line,recent_8w,图片编辑二级功能,1.25
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Breast,recent_8w,图片编辑二级功能,1.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Side Backlight,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Neon,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Effects,recent_8w,图片编辑二级功能,89.57142857142857
整体,美国,2026-06-08,整体,整体,整体,整体,图片编辑,Mykit,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,AI Replace,recent_8w,图片编辑二级功能,3809.1428571428573
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Eye Color,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Eyeliner,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,Horizontal,recent_8w,图片编辑二级功能,1.6666666666666667
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Stamp,recent_8w,图片编辑二级功能,488.42857142857144
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Stamp,recent_8w,图片编辑二级功能,120.85714285714286
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Collarbone,recent_8w,图片编辑二级功能,1.8
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Wrinkle,recent_8w,图片编辑二级功能,1230.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Jaw,recent_8w,图片编辑二级功能,4.714285714285714
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,AI Expand,recent_8w,图片编辑二级功能,615.4285714285714
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Horizontal,recent_8w,图片编辑二级功能,10.285714285714286
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Lips,recent_8w,图片编辑二级功能,3.142857142857143
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,124.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Eyelashes,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Wrinkle,recent_8w,图片编辑二级功能,5197.857142857143
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Glitter,recent_8w,图片编辑二级功能,24.285714285714285
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,AI Image,recent_8w,图片编辑二级功能,1081.142857142857
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,V Line,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Skin,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Dark Circles,recent_8w,图片编辑二级功能,1534.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,375.2857142857143
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Background,recent_8w,图片编辑二级功能,133.5
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Digicam,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Resize,recent_8w,图片编辑二级功能,13632.142857142857
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Retouetouch,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Hairdye Finetune,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Neck,recent_8w,图片编辑二级功能,1.0
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Contour,recent_8w,图片编辑二级功能,473.2857142857143
