渠道自然,国家,日期,平台,DNU,_window,_query
non-Organic,莫桑比克,2026-06-08T00:00:00,Android,2.0,recent_8w,全量维度
Organic,巴拿马,2026-06-15T00:00:00,Android,3.7142857142857144,recent_8w,全量维度
整体,韩国,2026-06-08T00:00:00,Android,10.428571428571429,recent_8w,全量维度
整体,巴拿马,2026-06-08T00:00:00,整体,14.0,recent_8w,全量维度
Organic,黎巴嫩,2026-06-29T00:00:00,Android,10.0,recent_8w,全量维度
non-Organic,阿联酋,2026-06-08T00:00:00,Android,1.6666666666666667,recent_8w,全量维度
整体,新加坡,2026-07-20T00:00:00,Android,17.714285714285715,recent_8w,全量维度
整体,俄罗斯,2026-07-06T00:00:00,整体,2223.4285714285716,recent_8w,全量维度
Organic,整体,2026-06-08T00:00:00,iOS,20986.0,recent_8w,全量维度
Organic,巴拉圭,2026-07-13T00:00:00,Android,7.142857142857143,recent_8w,全量维度
整体,黑山,2026-06-22T00:00:00,iOS,19.857142857142858,recent_8w,全量维度
整体,委内瑞拉,2026-07-20T00:00:00,iOS,47.57142857142857,recent_8w,全量维度
Organic,整体,2026-07-20T00:00:00,iOS,20067.571428571428,recent_8w,全量维度
整体,伊拉克,2026-07-06T00:00:00,iOS,44.285714285714285,recent_8w,全量维度
整体,佛得角,2026-06-29T00:00:00,iOS,2.857142857142857,recent_8w,全量维度
Organic,格鲁吉亚,2026-06-22T00:00:00,iOS,55.57142857142857,recent_8w,全量维度
non-Organic,整体,2026-06-22T00:00:00,Android,10989.285714285714,recent_8w,全量维度
Organic,马耳他,2026-07-13T00:00:00,整体,11.0,recent_8w,全量维度
整体,马耳他,2026-07-13T00:00:00,整体,11.714285714285714,recent_8w,全量维度
Organic,圭亚那,2026-06-08T00:00:00,iOS,2.142857142857143,recent_8w,全量维度
Organic,格鲁吉亚,2026-07-13T00:00:00,iOS,64.57142857142857,recent_8w,全量维度
Organic,俄罗斯,2026-07-20T00:00:00,整体,1752.142857142857,recent_8w,全量维度
Organic,格林纳达,2026-07-20T00:00:00,整体,2.0,recent_8w,全量维度
non-Organic,莫桑比克,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,巴拉圭,2026-07-27T00:00:00,iOS,1.5,recent_8w,全量维度
non-Organic,阿塞拜疆,2026-06-08T00:00:00,Android,2.8,recent_8w,全量维度
整体,巴拿马,2026-06-29T00:00:00,整体,12.571428571428571,recent_8w,全量维度
整体,巴拿马,2026-07-06T00:00:00,Android,7.428571428571429,recent_8w,全量维度
整体,科摩罗,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,巴拿马,2026-07-27T00:00:00,Android,8.571428571428571,recent_8w,全量维度
整体,委内瑞拉,2026-07-27T00:00:00,整体,99.14285714285714,recent_8w,全量维度
Organic,乍得,2026-07-20T00:00:00,整体,3.0,recent_8w,全量维度
整体,新加坡,2026-07-27T00:00:00,整体,45.0,recent_8w,全量维度
Organic,伊拉克,2026-07-27T00:00:00,Android,38.42857142857143,recent_8w,全量维度
整体,马耳他,2026-06-08T00:00:00,iOS,10.285714285714286,recent_8w,全量维度
non-Organic,圭亚那,2026-06-22T00:00:00,Android,1.0,recent_8w,全量维度
整体,马耳他,2026-06-15T00:00:00,Android,1.4285714285714286,recent_8w,全量维度
Organic,缅甸,2026-07-13T00:00:00,整体,17.142857142857142,recent_8w,全量维度
non-Organic,阿联酋,2026-07-13T00:00:00,Android,1.6,recent_8w,全量维度
non-Organic,印度尼西亚,2026-07-06T00:00:00,iOS,2.6,recent_8w,全量维度
整体,委内瑞拉,2026-07-06T00:00:00,整体,76.42857142857143,recent_8w,全量维度
Organic,索马里,2026-06-08T00:00:00,整体,12.0,recent_8w,全量维度
Organic,黑山,2026-06-08T00:00:00,Android,4.0,recent_8w,全量维度
Organic,索马里,2026-07-27T00:00:00,iOS,4.0,recent_8w,全量维度
整体,索马里,2026-06-22T00:00:00,Android,8.142857142857142,recent_8w,全量维度
Organic,巴林,2026-06-22T00:00:00,整体,5.142857142857143,recent_8w,全量维度
non-Organic,俄罗斯,2026-06-22T00:00:00,Android,194.28571428571428,recent_8w,全量维度
整体,印度尼西亚,2026-07-20T00:00:00,整体,107.57142857142857,recent_8w,全量维度
整体,巴林,2026-06-08T00:00:00,iOS,6.428571428571429,recent_8w,全量维度
Organic,伊拉克,2026-07-13T00:00:00,Android,37.142857142857146,recent_8w,全量维度
non-Organic,巴拉圭,2026-06-22T00:00:00,整体,2.5,recent_8w,全量维度
整体,索马里,2026-07-06T00:00:00,整体,15.285714285714286,recent_8w,全量维度
整体,澳大利亚,2026-06-08T00:00:00,iOS,564.1428571428571,recent_8w,全量维度
non-Organic,阿塞拜疆,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,缅甸,2026-06-29T00:00:00,Android,2.8333333333333335,recent_8w,全量维度
Organic,韩国,2026-06-08T00:00:00,iOS,22.571428571428573,recent_8w,全量维度
整体,黑山,2026-07-13T00:00:00,iOS,26.285714285714285,recent_8w,全量维度
Organic,巴拿马,2026-07-13T00:00:00,Android,4.428571428571429,recent_8w,全量维度
Organic,科摩罗,2026-06-22T00:00:00,Android,1.5,recent_8w,全量维度
Organic,巴布亚新几内亚,2026-07-13T00:00:00,Android,2.1666666666666665,recent_8w,全量维度
non-Organic,柬埔寨,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,巴布亚新几内亚,2026-07-20T00:00:00,Android,1.75,recent_8w,全量维度
non-Organic,韩国,2026-06-08T00:00:00,整体,1.4,recent_8w,全量维度
整体,阿塞拜疆,2026-06-08T00:00:00,Android,20.428571428571427,recent_8w,全量维度
non-Organic,俄罗斯,2026-07-20T00:00:00,iOS,87.28571428571429,recent_8w,全量维度
Organic,伊拉克,2026-06-22T00:00:00,Android,40.285714285714285,recent_8w,全量维度
整体,新加坡,2026-06-22T00:00:00,Android,20.0,recent_8w,全量维度
整体,索马里,2026-06-08T00:00:00,整体,13.142857142857142,recent_8w,全量维度
Organic,伊拉克,2026-07-13T00:00:00,iOS,47.857142857142854,recent_8w,全量维度
Organic,文莱,2026-06-08T00:00:00,整体,1.1666666666666667,recent_8w,全量维度
non-Organic,马耳他,2026-07-13T00:00:00,整体,1.25,recent_8w,全量维度
Organic,文莱,2026-07-13T00:00:00,整体,1.1666666666666667,recent_8w,全量维度
整体,缅甸,2026-07-27T00:00:00,iOS,6.428571428571429,recent_8w,全量维度
Organic,新加坡,2026-07-13T00:00:00,整体,35.42857142857143,recent_8w,全量维度
non-Organic,俄罗斯,2026-07-20T00:00:00,Android,148.28571428571428,recent_8w,全量维度
Organic,委内瑞拉,2026-07-20T00:00:00,整体,85.14285714285714,recent_8w,全量维度
non-Organic,缅甸,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,阿联酋,2026-07-20T00:00:00,Android,1.3333333333333333,recent_8w,全量维度
non-Organic,韩国,2026-07-20T00:00:00,整体,1.6666666666666667,recent_8w,全量维度
non-Organic,莫桑比克,2026-06-08T00:00:00,整体,2.0,recent_8w,全量维度
non-Organic,圭亚那,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
整体,科摩罗,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,印度,2026-06-22T00:00:00,Android,59.0,recent_8w,全量维度
non-Organic,阿联酋,2026-07-13T00:00:00,iOS,2.0,recent_8w,全量维度
Organic,黎巴嫩,2026-07-27T00:00:00,iOS,37.285714285714285,recent_8w,全量维度
整体,印度尼西亚,2026-07-06T00:00:00,Android,112.14285714285714,recent_8w,全量维度
整体,佛得角,2026-07-13T00:00:00,整体,2.7142857142857144,recent_8w,全量维度
non-Organic,黎巴嫩,2026-06-29T00:00:00,iOS,2.0,recent_8w,全量维度
non-Organic,委内瑞拉,2026-07-20T00:00:00,iOS,3.2857142857142856,recent_8w,全量维度
整体,马耳他,2026-07-13T00:00:00,Android,1.5,recent_8w,全量维度
整体,委内瑞拉,2026-06-29T00:00:00,整体,57.285714285714285,recent_8w,全量维度
non-Organic,伊拉克,2026-06-29T00:00:00,整体,8.285714285714286,recent_8w,全量维度
整体,韩国,2026-07-13T00:00:00,Android,16.428571428571427,recent_8w,全量维度
non-Organic,阿塞拜疆,2026-07-27T00:00:00,整体,1.1666666666666667,recent_8w,全量维度
non-Organic,佛得角,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,格林纳达,2026-07-20T00:00:00,iOS,2.0,recent_8w,全量维度
non-Organic,柬埔寨,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
Organic,乍得,2026-06-29T00:00:00,Android,1.8333333333333333,recent_8w,全量维度
non-Organic,文莱,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,格林纳达,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,柬埔寨,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,科摩罗,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,圭亚那,2026-06-22T00:00:00,iOS,2.142857142857143,recent_8w,全量维度
整体,巴林,2026-07-20T00:00:00,iOS,3.0,recent_8w,全量维度
整体,黎巴嫩,2026-06-29T00:00:00,Android,10.285714285714286,recent_8w,全量维度
Organic,澳大利亚,2026-06-22T00:00:00,iOS,248.14285714285714,recent_8w,全量维度
Organic,巴拿马,2026-06-22T00:00:00,Android,3.2857142857142856,recent_8w,全量维度
non-Organic,俄罗斯,2026-06-22T00:00:00,iOS,97.14285714285714,recent_8w,全量维度
整体,柬埔寨,2026-07-27T00:00:00,iOS,8.714285714285714,recent_8w,全量维度
Organic,格鲁吉亚,2026-07-27T00:00:00,Android,9.571428571428571,recent_8w,全量维度
non-Organic,整体,2026-07-06T00:00:00,整体,13768.57142857143,recent_8w,全量维度
non-Organic,新加坡,2026-06-08T00:00:00,iOS,1.5,recent_8w,全量维度
整体,新加坡,2026-07-27T00:00:00,iOS,27.0,recent_8w,全量维度
Organic,巴布亚新几内亚,2026-06-08T00:00:00,Android,1.6666666666666667,recent_8w,全量维度
Organic,巴拉圭,2026-07-27T00:00:00,iOS,18.428571428571427,recent_8w,全量维度
整体,印度尼西亚,2026-07-13T00:00:00,整体,124.42857142857143,recent_8w,全量维度
Organic,圭亚那,2026-07-20T00:00:00,iOS,2.1666666666666665,recent_8w,全量维度
Organic,澳大利亚,2026-06-08T00:00:00,iOS,288.2857142857143,recent_8w,全量维度
non-Organic,阿联酋,2026-07-20T00:00:00,iOS,1.4,recent_8w,全量维度
non-Organic,缅甸,2026-07-13T00:00:00,iOS,2.0,recent_8w,全量维度
non-Organic,佛得角,2026-06-29T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,黎巴嫩,2026-07-27T00:00:00,Android,10.571428571428571,recent_8w,全量维度
Organic,印度尼西亚,2026-07-27T00:00:00,iOS,45.857142857142854,recent_8w,全量维度
non-Organic,澳大利亚,2026-07-06T00:00:00,整体,96.85714285714286,recent_8w,全量维度
non-Organic,缅甸,2026-07-20T00:00:00,Android,2.0,recent_8w,全量维度
Organic,澳大利亚,2026-06-15T00:00:00,iOS,249.28571428571428,recent_8w,全量维度
non-Organic,新加坡,2026-06-15T00:00:00,iOS,1.8333333333333333,recent_8w,全量维度
整体,俄罗斯,2026-06-29T00:00:00,整体,2517.714285714286,recent_8w,全量维度
Organic,巴林,2026-07-13T00:00:00,整体,5.0,recent_8w,全量维度
整体,乍得,2026-07-27T00:00:00,整体,2.1666666666666665,recent_8w,全量维度
Organic,委内瑞拉,2026-06-15T00:00:00,整体,53.714285714285715,recent_8w,全量维度
整体,印度尼西亚,2026-06-29T00:00:00,iOS,46.57142857142857,recent_8w,全量维度
整体,柬埔寨,2026-06-29T00:00:00,整体,10.857142857142858,recent_8w,全量维度
整体,乍得,2026-07-13T00:00:00,Android,2.1666666666666665,recent_8w,全量维度
整体,韩国,2026-07-27T00:00:00,整体,32.57142857142857,recent_8w,全量维度
整体,阿塞拜疆,2026-07-20T00:00:00,iOS,54.285714285714285,recent_8w,全量维度
整体,委内瑞拉,2026-07-20T00:00:00,Android,45.857142857142854,recent_8w,全量维度
non-Organic,缅甸,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
整体,巴林,2026-06-15T00:00:00,Android,1.4,recent_8w,全量维度
non-Organic,阿塞拜疆,2026-07-13T00:00:00,Android,2.0,recent_8w,全量维度
Organic,印度尼西亚,2026-07-27T00:00:00,Android,63.42857142857143,recent_8w,全量维度
non-Organic,伊拉克,2026-07-27T00:00:00,iOS,3.5714285714285716,recent_8w,全量维度
non-Organic,巴拿马,2026-07-06T00:00:00,整体,2.75,recent_8w,全量维度
Organic,印度,2026-06-22T00:00:00,iOS,18.285714285714285,recent_8w,全量维度
整体,巴林,2026-06-22T00:00:00,iOS,4.0,recent_8w,全量维度
Organic,巴林,2026-06-15T00:00:00,整体,5.285714285714286,recent_8w,全量维度
整体,阿联酋,2026-06-29T00:00:00,整体,65.28571428571429,recent_8w,全量维度
整体,圭亚那,2026-06-29T00:00:00,iOS,3.0,recent_8w,全量维度
non-Organic,俄罗斯,2026-07-27T00:00:00,Android,139.14285714285714,recent_8w,全量维度
non-Organic,新加坡,2026-06-22T00:00:00,iOS,1.5,recent_8w,全量维度
Organic,科摩罗,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,新加坡,2026-07-27T00:00:00,整体,3.2857142857142856,recent_8w,全量维度
Organic,圭亚那,2026-06-22T00:00:00,Android,1.6666666666666667,recent_8w,全量维度
整体,科摩罗,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,巴拿马,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
整体,科摩罗,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,伊拉克,2026-07-27T00:00:00,整体,88.71428571428571,recent_8w,全量维度
Organic,伊拉克,2026-06-08T00:00:00,iOS,42.714285714285715,recent_8w,全量维度
Organic,黑山,2026-07-20T00:00:00,整体,33.0,recent_8w,全量维度
non-Organic,阿联酋,2026-06-22T00:00:00,iOS,2.4285714285714284,recent_8w,全量维度
Organic,圭亚那,2026-07-27T00:00:00,Android,2.0,recent_8w,全量维度
non-Organic,柬埔寨,2026-06-08T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
non-Organic,委内瑞拉,2026-06-15T00:00:00,Android,3.857142857142857,recent_8w,全量维度
Organic,巴拿马,2026-06-08T00:00:00,iOS,7.428571428571429,recent_8w,全量维度
整体,索马里,2026-06-22T00:00:00,整体,13.0,recent_8w,全量维度
Organic,澳大利亚,2026-07-27T00:00:00,整体,270.7142857142857,recent_8w,全量维度
Organic,缅甸,2026-07-27T00:00:00,整体,15.857142857142858,recent_8w,全量维度
整体,印度尼西亚,2026-06-29T00:00:00,Android,96.71428571428571,recent_8w,全量维度
整体,印度尼西亚,2026-06-08T00:00:00,整体,123.28571428571429,recent_8w,全量维度
整体,文莱,2026-06-22T00:00:00,Android,2.0,recent_8w,全量维度
Organic,黑山,2026-07-13T00:00:00,iOS,26.0,recent_8w,全量维度
non-Organic,巴林,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
整体,科摩罗,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,阿塞拜疆,2026-07-13T00:00:00,iOS,1.5,recent_8w,全量维度
Organic,乍得,2026-07-06T00:00:00,iOS,2.0,recent_8w,全量维度
整体,巴拉圭,2026-07-06T00:00:00,Android,8.285714285714286,recent_8w,全量维度
Organic,缅甸,2026-06-22T00:00:00,整体,13.142857142857142,recent_8w,全量维度
整体,索马里,2026-06-15T00:00:00,整体,13.714285714285714,recent_8w,全量维度
non-Organic,阿联酋,2026-06-08T00:00:00,iOS,3.142857142857143,recent_8w,全量维度
Organic,文莱,2026-06-15T00:00:00,整体,1.8333333333333333,recent_8w,全量维度
non-Organic,印度尼西亚,2026-07-06T00:00:00,整体,9.571428571428571,recent_8w,全量维度
non-Organic,阿联酋,2026-06-15T00:00:00,iOS,3.5714285714285716,recent_8w,全量维度
整体,巴拉圭,2026-07-06T00:00:00,iOS,13.142857142857142,recent_8w,全量维度
Organic,马耳他,2026-06-29T00:00:00,iOS,9.142857142857142,recent_8w,全量维度
Organic,阿联酋,2026-07-20T00:00:00,整体,57.285714285714285,recent_8w,全量维度
Organic,印度,2026-07-20T00:00:00,Android,64.0,recent_8w,全量维度
整体,韩国,2026-06-15T00:00:00,iOS,15.428571428571429,recent_8w,全量维度
整体,缅甸,2026-06-29T00:00:00,整体,18.571428571428573,recent_8w,全量维度
Organic,巴拉圭,2026-07-27T00:00:00,Android,7.142857142857143,recent_8w,全量维度
整体,澳大利亚,2026-06-29T00:00:00,iOS,415.7142857142857,recent_8w,全量维度
整体,文莱,2026-07-27T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
Organic,巴拿马,2026-07-27T00:00:00,iOS,14.142857142857142,recent_8w,全量维度
Organic,巴拿马,2026-07-13T00:00:00,iOS,9.428571428571429,recent_8w,全量维度
Organic,澳大利亚,2026-07-13T00:00:00,iOS,272.42857142857144,recent_8w,全量维度
Organic,马耳他,2026-07-06T00:00:00,Android,1.6,recent_8w,全量维度
Organic,伊拉克,2026-07-20T00:00:00,Android,32.0,recent_8w,全量维度
整体,澳大利亚,2026-07-06T00:00:00,整体,396.85714285714283,recent_8w,全量维度
non-Organic,韩国,2026-06-15T00:00:00,整体,1.8333333333333333,recent_8w,全量维度
整体,巴拿马,2026-07-06T00:00:00,iOS,9.571428571428571,recent_8w,全量维度
Organic,委内瑞拉,2026-07-13T00:00:00,整体,70.28571428571429,recent_8w,全量维度
整体,伊拉克,2026-06-29T00:00:00,iOS,41.0,recent_8w,全量维度
non-Organic,巴拉圭,2026-07-06T00:00:00,整体,1.4,recent_8w,全量维度
Organic,科摩罗,2026-06-29T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,阿联酋,2026-07-27T00:00:00,整体,59.857142857142854,recent_8w,全量维度
Organic,俄罗斯,2026-06-15T00:00:00,Android,319.14285714285717,recent_8w,全量维度
non-Organic,阿塞拜疆,2026-06-08T00:00:00,iOS,2.0,recent_8w,全量维度
non-Organic,韩国,2026-07-13T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,格鲁吉亚,2026-06-29T00:00:00,整体,67.57142857142857,recent_8w,全量维度
non-Organic,巴林,2026-07-20T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,巴林,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,委内瑞拉,2026-07-27T00:00:00,Android,50.42857142857143,recent_8w,全量维度
Organic,整体,2026-06-15T00:00:00,Android,5616.142857142857,recent_8w,全量维度
整体,黎巴嫩,2026-07-06T00:00:00,iOS,32.857142857142854,recent_8w,全量维度
non-Organic,委内瑞拉,2026-07-27T00:00:00,整体,6.857142857142857,recent_8w,全量维度
整体,委内瑞拉,2026-06-22T00:00:00,iOS,22.285714285714285,recent_8w,全量维度
Organic,巴拿马,2026-07-20T00:00:00,iOS,13.428571428571429,recent_8w,全量维度
整体,印度,2026-07-06T00:00:00,Android,88.71428571428571,recent_8w,全量维度
Organic,韩国,2026-07-06T00:00:00,iOS,15.857142857142858,recent_8w,全量维度
Organic,索马里,2026-06-29T00:00:00,Android,7.857142857142857,recent_8w,全量维度
non-Organic,缅甸,2026-06-22T00:00:00,Android,1.4,recent_8w,全量维度
整体,巴拿马,2026-06-29T00:00:00,Android,5.428571428571429,recent_8w,全量维度
non-Organic,澳大利亚,2026-07-27T00:00:00,iOS,36.42857142857143,recent_8w,全量维度
Organic,柬埔寨,2026-06-08T00:00:00,整体,12.857142857142858,recent_8w,全量维度
整体,柬埔寨,2026-06-22T00:00:00,Android,3.142857142857143,recent_8w,全量维度
Organic,委内瑞拉,2026-06-08T00:00:00,整体,53.142857142857146,recent_8w,全量维度
整体,乍得,2026-06-08T00:00:00,Android,1.6,recent_8w,全量维度
整体,文莱,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
Organic,圭亚那,2026-07-20T00:00:00,Android,1.6,recent_8w,全量维度
non-Organic,巴林,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
整体,科摩罗,2026-06-22T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
non-Organic,新加坡,2026-07-13T00:00:00,iOS,2.5,recent_8w,全量维度
整体,根西岛,2026-06-15T00:00:00,整体,1.2,recent_8w,全量维度
整体,巴林,2026-07-27T00:00:00,Android,1.25,recent_8w,全量维度
整体,巴林,2026-06-22T00:00:00,Android,2.0,recent_8w,全量维度
整体,阿塞拜疆,2026-06-15T00:00:00,Android,16.428571428571427,recent_8w,全量维度
Organic,巴林,2026-07-06T00:00:00,iOS,4.714285714285714,recent_8w,全量维度
整体,韩国,2026-06-08T00:00:00,iOS,23.285714285714285,recent_8w,全量维度
