层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%
1.沙特阿拉伯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2635.0,2466.0,2935.0,2995.0,3790.0,2718.0,3489.0,3123.0,3221.0,3902.0,3006.0,4024.0,3787.0,4238.0,169.0,6.853204
1.沙特阿拉伯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,86.0,93.0,166.0,224.0,494.0,332.0,493.0,111.0,96.0,81.0,303.0,309.0,259.0,321.0,-7.0,-7.526882
1.沙特阿拉伯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2549.0,2373.0,2769.0,2771.0,3296.0,2386.0,2996.0,3012.0,3125.0,3821.0,2703.0,3715.0,3528.0,3917.0,176.0,7.416772
1.沙特阿拉伯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,8510.0,8824.0,9743.0,9538.0,10720.0,9639.0,11464.0,11954.0,11772.0,14231.0,12889.0,13420.0,13007.0,13403.0,-314.0,-3.558477
1.法国,法国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,75952.0,68092.0,58511.0,53065.0,54064.0,51019.0,53028.0,58720.0,48638.0,61760.0,55533.0,63532.0,65332.0,64784.0,7860.0,11.543206
1.法国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,14651.0,10010.0,8527.0,7813.0,8722.0,8251.0,7605.0,8011.0,7094.0,7386.0,5204.0,7494.0,6538.0,5722.0,4641.0,46.363636
1.法国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2582.0,1574.0,1431.0,1985.0,3710.0,3419.0,1547.0,717.0,500.0,349.0,1252.0,1437.0,1350.0,1188.0,1008.0,64.040661
1.法国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12069.0,8436.0,7096.0,5828.0,5012.0,4832.0,6058.0,7294.0,6594.0,7037.0,3952.0,6057.0,5188.0,4534.0,3633.0,43.065434
1.法国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,61301.0,58082.0,49984.0,45252.0,45342.0,42768.0,45423.0,50709.0,41544.0,54374.0,50329.0,56038.0,58794.0,59062.0,3219.0,5.542165
1.法属圣马丁,法属圣马丁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,121.0,97.0,106.0,133.0,158.0,89.0,125.0,108.0,75.0,54.0,33.0,63.0,67.0,70.0,24.0,24.742268
1.法属圣马丁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,10.0,8.0,7.0,10.0,3.0,4.0,10.0,5.0,6.0,6.0,,3.0,5.0,1.0,2.0,25.0
1.法属圣马丁.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,1.0,1.0,4.0,,,1.0,,,,,,,1.0,0.0,0.0
1.法属圣马丁.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,9.0,7.0,6.0,6.0,3.0,4.0,9.0,5.0,6.0,6.0,,3.0,5.0,,2.0,28.571429
1.法属圣马丁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,111.0,89.0,99.0,123.0,155.0,85.0,115.0,103.0,69.0,48.0,,60.0,62.0,69.0,22.0,24.719101
1.法属圭亚那,法属圭亚那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,103.0,98.0,97.0,100.0,100.0,74.0,83.0,94.0,118.0,160.0,122.0,150.0,135.0,132.0,5.0,5.102041
1.法属圭亚那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,17.0,18.0,21.0,16.0,18.0,10.0,18.0,14.0,16.0,23.0,13.0,26.0,12.0,15.0,-1.0,-5.555556
1.法属圭亚那.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,3.0,10.0,9.0,4.0,12.0,5.0,7.0,1.0,,1.0,,1.0,,,-7.0,-70.0
1.法属圭亚那.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,14.0,8.0,12.0,12.0,6.0,5.0,11.0,13.0,16.0,22.0,13.0,25.0,12.0,15.0,6.0,75.0
1.法属圭亚那.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,86.0,80.0,76.0,84.0,82.0,64.0,65.0,80.0,102.0,137.0,109.0,124.0,123.0,117.0,6.0,7.5
1.法属波利尼西亚,法属波利尼西亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,173.0,161.0,154.0,140.0,120.0,95.0,140.0,106.0,141.0,186.0,186.0,206.0,162.0,190.0,12.0,7.453416
1.法属波利尼西亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,32.0,37.0,26.0,21.0,23.0,9.0,21.0,21.0,16.0,25.0,18.0,23.0,15.0,15.0,-5.0,-13.513514
1.法属波利尼西亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,4.0,2.0,3.0,5.0,8.0,2.0,3.0,5.0,2.0,2.0,5.0,1.0,2.0,,2.0,100.0
1.法属波利尼西亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,28.0,35.0,23.0,16.0,15.0,7.0,18.0,16.0,14.0,23.0,13.0,22.0,13.0,15.0,-7.0,-20.0
1.法属波利尼西亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,141.0,124.0,128.0,119.0,97.0,86.0,119.0,85.0,125.0,161.0,168.0,183.0,147.0,175.0,17.0,13.709677
1.法罗群岛,法罗群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,80.0,70.0,63.0,67.0,47.0,44.0,54.0,71.0,50.0,89.0,67.0,103.0,118.0,116.0,10.0,14.285714
1.法罗群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12.0,10.0,7.0,11.0,5.0,4.0,4.0,13.0,5.0,5.0,1.0,6.0,9.0,5.0,2.0,20.0
1.法罗群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,1.0,2.0,,,,,,,,,2.0,1.0,,,
1.法罗群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12.0,9.0,5.0,11.0,5.0,4.0,4.0,13.0,5.0,5.0,1.0,4.0,8.0,5.0,3.0,33.333333
1.法罗群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,68.0,60.0,56.0,56.0,42.0,40.0,50.0,58.0,45.0,84.0,66.0,97.0,109.0,111.0,8.0,13.333333
1.波兰,波兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,45148.0,39988.0,38112.0,34506.0,31287.0,27360.0,29248.0,32920.0,31147.0,39963.0,33293.0,37950.0,37086.0,34939.0,5160.0,12.903871
1.波兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,5802.0,5526.0,5581.0,3951.0,3374.0,3316.0,3624.0,3967.0,3981.0,3786.0,2561.0,3532.0,3447.0,2943.0,276.0,4.994571
1.波兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,251.0,217.0,253.0,234.0,250.0,235.0,244.0,241.0,147.0,124.0,412.0,418.0,353.0,305.0,34.0,15.668203
1.波兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,5551.0,5309.0,5328.0,3717.0,3124.0,3081.0,3380.0,3726.0,3834.0,3662.0,2149.0,3114.0,3094.0,2638.0,242.0,4.558297
1.波兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,39346.0,34462.0,32531.0,30555.0,27913.0,24044.0,25624.0,28953.0,27166.0,36177.0,30732.0,34418.0,33639.0,31996.0,4884.0,14.172132
1.波多黎各,波多黎各MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6380.0,6279.0,6498.0,6099.0,6733.0,5634.0,6679.0,6707.0,6110.0,7357.0,6218.0,7354.0,7290.0,7323.0,101.0,1.608536
1.波多黎各.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,738.0,753.0,744.0,655.0,739.0,552.0,808.0,842.0,730.0,610.0,366.0,466.0,491.0,553.0,-15.0,-1.992032
1.波多黎各.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,69.0,72.0,64.0,112.0,135.0,77.0,119.0,91.0,65.0,11.0,67.0,128.0,108.0,81.0,-3.0,-4.166667
1.波多黎各.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,669.0,681.0,680.0,543.0,604.0,475.0,689.0,751.0,665.0,599.0,299.0,338.0,383.0,472.0,-12.0,-1.762115
1.波多黎各.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5642.0,5526.0,5754.0,5444.0,5994.0,5082.0,5871.0,5865.0,5380.0,6747.0,5852.0,6888.0,6799.0,6770.0,116.0,2.099168
1.波斯尼亚和黑塞哥维那,波斯尼亚和黑塞哥维那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,,,,,,,,,,7829.0,16598.0,20465.0,18765.0,19056.0,,
1.波斯尼亚和黑塞哥维那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,171.0,712.0,1097.0,987.0,1022.0,,
1.波斯尼亚和黑塞哥维那.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,7.0,25.0,47.0,29.0,24.0,,
1.波斯尼亚和黑塞哥维那.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,164.0,687.0,1050.0,958.0,998.0,,
1.波斯尼亚和黑塞哥维那.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,7658.0,15886.0,19368.0,17778.0,18034.0,,
1.波黑,波黑MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,14532.0,13951.0,14988.0,14106.0,13914.0,13024.0,15850.0,15843.0,15011.0,13734.0,,,,,581.0,4.164576
1.波黑.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1417.0,1406.0,1500.0,1322.0,1285.0,1039.0,1267.0,1382.0,1245.0,1017.0,,,,,11.0,0.782361
1.波黑.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,30.0,28.0,34.0,22.0,42.0,30.0,31.0,20.0,21.0,1.0,,,,,2.0,7.142857
1.波黑.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1387.0,1378.0,1466.0,1300.0,1243.0,1009.0,1236.0,1362.0,1224.0,1016.0,,,,,9.0,0.65312
1.波黑.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,13115.0,12545.0,13488.0,12784.0,12629.0,11985.0,14583.0,14461.0,13766.0,12717.0,,,,,570.0,4.543643
1.泰国,泰国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,7431.0,6869.0,7903.0,9480.0,10904.0,11619.0,13900.0,12197.0,10577.0,10293.0,7696.0,9024.0,8369.0,8177.0,562.0,8.181686
1.泰国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1341.0,1109.0,1521.0,1486.0,1686.0,1711.0,1962.0,1806.0,1534.0,1572.0,1001.0,1393.0,1112.0,1050.0,232.0,20.919748
1.泰国.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,53.0,45.0,88.0,112.0,141.0,140.0,147.0,97.0,83.0,32.0,125.0,386.0,126.0,98.0,8.0,17.777778
1.泰国.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1288.0,1064.0,1433.0,1374.0,1545.0,1571.0,1815.0,1709.0,1451.0,1540.0,876.0,1007.0,986.0,952.0,224.0,21.052632
1.泰国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,6090.0,5760.0,6382.0,7994.0,9218.0,9908.0,11938.0,10391.0,9043.0,8721.0,6695.0,7631.0,7257.0,7127.0,330.0,5.729167
1.泽西岛,泽西岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,386.0,351.0,344.0,318.0,298.0,300.0,339.0,361.0,298.0,409.0,445.0,563.0,511.0,511.0,35.0,9.97151
1.泽西岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,31.0,29.0,30.0,22.0,30.0,28.0,45.0,34.0,26.0,22.0,13.0,21.0,17.0,36.0,2.0,6.896552
1.泽西岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,,1.0,3.0,3.0,,4.0,4.0,400.0
1.泽西岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,26.0,28.0,26.0,19.0,27.0,25.0,43.0,33.0,26.0,21.0,10.0,18.0,17.0,32.0,-2.0,-7.142857
1.泽西岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,355.0,322.0,314.0,296.0,268.0,272.0,294.0,327.0,272.0,387.0,432.0,542.0,494.0,475.0,33.0,10.248447
1.津巴布韦,津巴布韦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,932.0,909.0,1043.0,1089.0,1020.0,968.0,1209.0,1259.0,1115.0,1507.0,1258.0,1375.0,1278.0,1197.0,23.0,2.530253
1.津巴布韦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,189.0,184.0,264.0,223.0,164.0,145.0,202.0,212.0,149.0,262.0,135.0,185.0,144.0,123.0,5.0,2.717391
1.津巴布韦.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,7.0,9.0,14.0,22.0,10.0,3.0,10.0,7.0,1.0,7.0,15.0,16.0,3.0,12.0,-2.0,-22.222222
1.津巴布韦.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,182.0,175.0,250.0,201.0,154.0,142.0,192.0,205.0,148.0,255.0,120.0,169.0,141.0,111.0,7.0,4.0
1.津巴布韦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,743.0,725.0,779.0,866.0,856.0,823.0,1007.0,1047.0,966.0,1245.0,1123.0,1190.0,1134.0,1074.0,18.0,2.482759
1.洪都拉斯,洪都拉斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4501.0,3949.0,4088.0,4079.0,4119.0,3954.0,4706.0,4715.0,4506.0,6262.0,4690.0,5081.0,5034.0,4942.0,552.0,13.978222
1.洪都拉斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1090.0,601.0,633.0,640.0,606.0,526.0,719.0,762.0,643.0,615.0,447.0,564.0,461.0,472.0,489.0,81.364393
1.洪都拉斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,37.0,43.0,58.0,74.0,91.0,69.0,88.0,60.0,48.0,16.0,58.0,67.0,41.0,46.0,-6.0,-13.953488
1.洪都拉斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1053.0,558.0,575.0,566.0,515.0,457.0,631.0,702.0,595.0,599.0,389.0,497.0,420.0,426.0,495.0,88.709677
1.洪都拉斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3411.0,3348.0,3455.0,3439.0,3513.0,3428.0,3987.0,3953.0,3863.0,5647.0,4243.0,4517.0,4573.0,4470.0,63.0,1.88172
1.海地,海地MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3360.0,3564.0,3775.0,3625.0,3933.0,3934.0,4631.0,4477.0,4241.0,5323.0,4777.0,5134.0,5163.0,5342.0,-204.0,-5.723906
1.海地.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,540.0,524.0,655.0,546.0,606.0,553.0,827.0,806.0,646.0,803.0,650.0,707.0,753.0,786.0,16.0,3.053435
1.海地.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,32.0,30.0,58.0,33.0,58.0,23.0,18.0,13.0,4.0,14.0,45.0,37.0,32.0,39.0,2.0,6.666667
1.海地.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,508.0,494.0,597.0,513.0,548.0,530.0,809.0,793.0,642.0,789.0,605.0,670.0,721.0,747.0,14.0,2.834008
1.海地.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2820.0,3040.0,3120.0,3079.0,3327.0,3381.0,3804.0,3671.0,3595.0,4520.0,4127.0,4427.0,4410.0,4556.0,-220.0,-7.236842
1.澳大利亚,澳大利亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,95825.0,100202.0,103824.0,106884.0,110974.0,105449.0,117705.0,123341.0,112919.0,145607.0,106571.0,105548.0,105088.0,105934.0,-4377.0,-4.368176
1.澳大利亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,11724.0,16040.0,12016.0,14482.0,17579.0,14047.0,16783.0,18492.0,14024.0,11289.0,4281.0,3828.0,4444.0,4970.0,-4316.0,-26.907731
1.澳大利亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2733.0,6944.0,3196.0,5602.0,7939.0,4839.0,4934.0,4843.0,1174.0,84.0,279.0,242.0,249.0,457.0,-4211.0,-60.642281
1.澳大利亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,8991.0,9096.0,8820.0,8880.0,9640.0,9208.0,11849.0,13649.0,12850.0,11205.0,4002.0,3586.0,4195.0,4513.0,-105.0,-1.154354
1.澳大利亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,84101.0,84162.0,91808.0,92402.0,93395.0,91402.0,100922.0,104849.0,98895.0,134318.0,102290.0,101720.0,100644.0,100964.0,-61.0,-0.072479
1.澳门,澳门MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,219.0,179.0,244.0,251.0,242.0,166.0,197.0,219.0,214.0,275.0,243.0,215.0,193.0,152.0,40.0,22.346369
1.澳门.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,32.0,13.0,30.0,28.0,28.0,17.0,24.0,28.0,20.0,27.0,13.0,17.0,15.0,8.0,19.0,146.153846
1.澳门.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,1.0,4.0,1.0,5.0,2.0,3.0,5.0,3.0,,3.0,1.0,3.0,2.0,0.0,0.0
1.澳门.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,31.0,12.0,26.0,27.0,23.0,15.0,21.0,23.0,17.0,27.0,10.0,16.0,12.0,6.0,19.0,158.333333
1.澳门.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,187.0,166.0,214.0,223.0,214.0,149.0,173.0,191.0,194.0,248.0,230.0,198.0,178.0,144.0,21.0,12.650602
1.爱尔兰,爱尔兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,23434.0,23553.0,22944.0,21036.0,20794.0,19694.0,20805.0,24041.0,21926.0,28698.0,23288.0,25789.0,25403.0,25259.0,-119.0,-0.505243
1.爱尔兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2288.0,2530.0,2500.0,2315.0,2210.0,1988.0,2347.0,3068.0,2358.0,2124.0,1005.0,1358.0,1435.0,1526.0,-242.0,-9.565217
1.爱尔兰.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,56.0,84.0,103.0,104.0,119.0,84.0,66.0,72.0,65.0,33.0,105.0,103.0,85.0,98.0,-28.0,-33.333333
1.爱尔兰.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2232.0,2446.0,2397.0,2211.0,2091.0,1904.0,2281.0,2996.0,2293.0,2091.0,900.0,1255.0,1350.0,1428.0,-214.0,-8.748978
1.爱尔兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,21146.0,21023.0,20444.0,18721.0,18584.0,17706.0,18458.0,20973.0,19568.0,26574.0,22283.0,24431.0,23968.0,23733.0,123.0,0.585073
1.爱沙尼亚,爱沙尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,9856.0,8492.0,6753.0,6012.0,5556.0,4424.0,4165.0,4158.0,3616.0,4078.0,2860.0,3278.0,3336.0,2991.0,1364.0,16.062176
1.爱沙尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1017.0,955.0,660.0,502.0,428.0,400.0,431.0,433.0,420.0,322.0,152.0,201.0,220.0,213.0,62.0,6.492147
1.爱沙尼亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,24.0,22.0,27.0,24.0,17.0,23.0,24.0,24.0,15.0,7.0,41.0,48.0,34.0,29.0,2.0,9.090909
1.爱沙尼亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,993.0,933.0,633.0,478.0,411.0,377.0,407.0,409.0,405.0,315.0,111.0,153.0,186.0,184.0,60.0,6.430868
1.爱沙尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,8839.0,7537.0,6093.0,5510.0,5128.0,4024.0,3734.0,3725.0,3196.0,3756.0,2708.0,3077.0,3116.0,2778.0,1302.0,17.274778
1.牙买加,牙买加MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4523.0,4366.0,4501.0,4481.0,4349.0,3933.0,4313.0,4285.0,3156.0,5074.0,4356.0,5153.0,5095.0,5059.0,157.0,3.595969
1.牙买加.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,710.0,671.0,657.0,624.0,513.0,509.0,529.0,605.0,366.0,418.0,284.0,407.0,395.0,449.0,39.0,5.812221
1.牙买加.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,56.0,34.0,29.0,23.0,33.0,12.0,14.0,13.0,5.0,6.0,16.0,27.0,27.0,29.0,22.0,64.705882
1.牙买加.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,654.0,637.0,628.0,601.0,480.0,497.0,515.0,592.0,361.0,412.0,268.0,380.0,368.0,420.0,17.0,2.66876
1.牙买加.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3813.0,3695.0,3844.0,3857.0,3836.0,3424.0,3784.0,3680.0,2790.0,4656.0,4072.0,4746.0,4700.0,4610.0,118.0,3.193505
1.特克斯和凯科斯群岛,特克斯和凯科斯群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,513.0,475.0,438.0,396.0,479.0,338.0,445.0,435.0,318.0,303.0,243.0,387.0,550.0,537.0,38.0,8.0
1.特克斯和凯科斯群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,55.0,35.0,41.0,25.0,30.0,24.0,33.0,37.0,17.0,15.0,8.0,16.0,22.0,24.0,20.0,57.142857
1.特克斯和凯科斯群岛.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,10.0,3.0,1.0,,2.0,,1.0,3.0,1.0,,2.0,4.0,2.0,3.0,7.0,233.333333
1.特克斯和凯科斯群岛.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,45.0,32.0,40.0,25.0,28.0,24.0,32.0,34.0,16.0,15.0,6.0,12.0,20.0,21.0,13.0,40.625
