层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1,整体 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=整体，平台=整体，新老=整体,6015857.0,5775135.0,5788814.0,5607951.0,6478965.0,6745811.0,6225213.0,8079475.0,6387049.0,6641065.0,6705712.0,6695240.0,,,240722.0,4.168249,240722.0,100.0,4.168249
1.unknow,unknowMAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,928.0,778.0,791.0,873.0,1158.0,1534.0,1585.0,2300.0,2165.0,2617.0,2327.0,2390.0,,,150.0,19.280206,150.0,0.062313,0.002597
1.unknow.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.unknow.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.不丹,不丹MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,82.0,77.0,78.0,83.0,102.0,119.0,104.0,129.0,107.0,114.0,122.0,117.0,,,5.0,6.493506,5.0,0.002077,8.7e-05
1.不丹.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,14.0,13.0,13.0,16.0,20.0,17.0,14.0,9.0,6.0,4.0,11.0,4.0,,,1.0,7.692308,1.0,0.000415,1.7e-05
1.不丹.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,68.0,64.0,65.0,67.0,82.0,102.0,90.0,120.0,101.0,110.0,111.0,113.0,,,4.0,6.25,4.0,0.001662,6.9e-05
1.东帝汶,东帝汶MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,87.0,63.0,51.0,49.0,63.0,72.0,63.0,72.0,74.0,78.0,83.0,86.0,,,24.0,38.095238,24.0,0.00997,0.000416
1.东帝汶.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,21.0,14.0,9.0,5.0,6.0,11.0,10.0,5.0,7.0,9.0,2.0,10.0,,,7.0,50.0,7.0,0.002908,0.000121
1.东帝汶.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,66.0,49.0,42.0,44.0,57.0,61.0,53.0,67.0,67.0,69.0,81.0,76.0,,,17.0,34.693878,17.0,0.007062,0.000294
1.中国,中国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,5618.0,5065.0,4996.0,4344.0,5141.0,5308.0,4874.0,5121.0,5900.0,5649.0,6014.0,5690.0,,,553.0,10.918065,553.0,0.229726,0.009576
1.中国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1620.0,1458.0,1513.0,1367.0,1734.0,1767.0,1436.0,918.0,1652.0,1453.0,1366.0,1192.0,,,162.0,11.111111,162.0,0.067298,0.002805
1.中国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3998.0,3607.0,3483.0,2977.0,3407.0,3541.0,3438.0,4203.0,4248.0,4196.0,4648.0,4498.0,,,391.0,10.840033,391.0,0.162428,0.00677
1.中国台湾,中国台湾MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3036.0,2995.0,2486.0,1987.0,2184.0,2334.0,2210.0,2848.0,2120.0,2093.0,2156.0,2193.0,,,41.0,1.368948,41.0,0.017032,0.00071
1.中国台湾.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,342.0,312.0,354.0,380.0,423.0,466.0,525.0,798.0,522.0,415.0,432.0,565.0,,,30.0,9.615385,30.0,0.012463,0.000519
1.中国台湾.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2694.0,2683.0,2132.0,1607.0,1761.0,1868.0,1685.0,2050.0,1598.0,1678.0,1724.0,1628.0,,,11.0,0.409989,11.0,0.00457,0.00019
1.中国澳门,中国澳门MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,244.0,251.0,242.0,166.0,197.0,219.0,214.0,275.0,243.0,215.0,193.0,152.0,,,-7.0,-2.788845,-7.0,-0.002908,-0.000121
1.中国澳门.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,30.0,28.0,28.0,17.0,24.0,28.0,20.0,27.0,13.0,17.0,15.0,8.0,,,2.0,7.142857,2.0,0.000831,3.5e-05
1.中国澳门.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,214.0,223.0,214.0,149.0,173.0,191.0,194.0,248.0,230.0,198.0,178.0,144.0,,,-9.0,-4.035874,-9.0,-0.003739,-0.000156
1.中国香港,中国香港MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12904.0,13737.0,5439.0,4804.0,7101.0,7097.0,8136.0,6508.0,4247.0,3417.0,3067.0,2763.0,,,-833.0,-6.063915,-833.0,-0.346042,-0.014424
1.中国香港.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1085.0,1041.0,527.0,521.0,790.0,774.0,782.0,675.0,1592.0,625.0,284.0,278.0,,,44.0,4.226705,44.0,0.018278,0.000762
1.中国香港.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,11819.0,12696.0,4912.0,4283.0,6311.0,6323.0,7354.0,5833.0,2655.0,2792.0,2783.0,2485.0,,,-877.0,-6.907687,-877.0,-0.364321,-0.015186
1.中非,中非MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,56.0,51.0,40.0,34.0,32.0,36.0,28.0,49.0,39.0,48.0,48.0,54.0,,,5.0,9.803922,5.0,0.002077,8.7e-05
1.中非.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,28.0,20.0,9.0,7.0,6.0,8.0,5.0,4.0,4.0,9.0,11.0,5.0,,,8.0,40.0,8.0,0.003323,0.000139
1.中非.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,28.0,31.0,31.0,27.0,26.0,28.0,23.0,45.0,35.0,39.0,37.0,49.0,,,-3.0,-9.677419,-3.0,-0.001246,-5.2e-05
1.丹麦,丹麦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,9679.0,9931.0,10354.0,8778.0,10017.0,10576.0,9811.0,12600.0,9743.0,12146.0,12670.0,11839.0,,,-252.0,-2.537509,-252.0,-0.104685,-0.004364
